Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
74,0.045716044,3.7518835,2.6963468,2.1337028,1.5499802,2,Sequential LSTM
75,-1.3859935,3.1868887,2.2893503,1.8109268,1.3179712,2,Sequential LSTM
76,-0.6868116,3.773386,2.5971549,1.9701763,1.7272122,2,Sequential LSTM
77,0.07565098,3.4547167,2.3776221,1.8034881,1.5816357,2,Sequential LSTM
78,-0.19534999,3.8465173,2.876128,2.358873,1.424946,2,Sequential LSTM
79,0.6090201,3.7992759,2.8389697,2.3270888,1.4101406,2,Sequential LSTM
80,-0.23443067,3.9364936,2.917026,2.3736093,1.4970154,2,Sequential LSTM
81,0.8038384,3.2955008,2.361737,1.8640046,1.3711648,2,Sequential LSTM
82,1.6356497,3.5399816,2.558702,2.0356405,1.4409393,2,Sequential LSTM
83,-0.42167136,4.126356,2.935887,2.30132,1.7481194,2,Sequential LSTM
84,0.82529306,3.444448,2.4725525,1.9544948,1.4271578,2,Sequential LSTM
85,0.48190024,3.4161649,2.4362326,1.9138888,1.4389616,2,Sequential LSTM
86,0.6752379,4.613714,3.437841,2.8110535,1.726686,2,Sequential LSTM
87,-0.016953507,3.351774,2.391949,1.880325,1.4094338,2,Sequential LSTM
88,0.038514636,3.1990685,2.2072396,1.6785568,1.456428,2,Sequential LSTM
89,0.5025079,4.4793563,3.3655164,2.7717962,1.6355934,2,Sequential LSTM
90,-0.5419296,3.658284,2.546631,1.9540769,1.6323814,2,Sequential LSTM
91,-0.071197875,3.2542648,2.2368476,1.6945239,1.4940045,2,Sequential LSTM
92,-0.582527,4.0758038,3.0588331,2.5167468,1.4933509,2,Sequential LSTM
93,-1.9901853,6.409627,4.848422,4.016237,2.2925212,2,Sequential LSTM
94,0.46693772,4.1187963,2.8463774,2.1681275,1.8684568,2,Sequential LSTM
95,-0.7596936,3.712684,2.7498548,2.2366295,1.413846,2,Sequential LSTM
96,0.15473963,4.175755,3.1365793,2.582657,1.5259559,2,Sequential LSTM
97,-1.7695493,4.511107,3.3883,2.789798,1.6487639,2,Sequential LSTM
98,0.7632206,3.9379168,2.703971,2.0462284,1.8119617,2,Sequential LSTM
99,0.5934828,3.4335544,2.4118664,1.8672671,1.5002763,2,Sequential LSTM
100,1.0485822,3.3476026,2.4046617,1.9020364,1.384642,2,Sequential LSTM
101,-1.1712911,4.082089,2.9512603,2.348484,1.660542,2,Sequential LSTM
102,-0.18872628,4.939549,3.759857,3.131036,1.7322925,2,Sequential LSTM
103,1.0326086,3.93918,2.951671,2.42529,1.4500868,2,Sequential LSTM
104,0.9007244,4.1880274,2.950037,2.2901392,1.8179002,2,Sequential LSTM
105,0.18335341,3.4816604,2.4565668,1.9101504,1.5052775,2,Sequential LSTM
106,0.33010587,3.500773,2.5890374,2.1030457,1.3388193,2,Sequential LSTM
107,-0.3773637,3.5934482,2.6586444,2.1603568,1.3726927,2,Sequential LSTM
108,0.037186075,3.6332896,2.6838279,2.1777277,1.3942157,2,Sequential LSTM
109,-0.33291435,3.116854,2.1702392,1.6656554,1.3900372,2,Sequential LSTM
110,-0.17014061,4.8520274,3.658822,3.0227966,1.7521362,2,Sequential LSTM
111,-2.505599,3.563495,2.6379647,2.1446207,1.3590746,2,Sequential LSTM
112,-2.0186193,4.2803707,2.9437673,2.2313051,1.9627063,2,Sequential LSTM
113,-2.44325,3.9997709,2.7410288,2.0700681,1.8483744,2,Sequential LSTM
114,0.19627017,7.164799,5.4550242,4.5436454,2.510683,2,Sequential LSTM
115,-5.9781923,6.5542693,4.9284544,4.06183,2.387393,2,Sequential LSTM
