Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,N_Assets,Model
-0.025982965,-0.055433903,-0.3758505,-0.055383764,0.3870411,-0.13863106,-0.014648709,0.17736775,-0.32008797,1.4216101,14,10,Sequential RNN
-0.022986649,-0.20530993,-0.56234366,-0.087625206,0.0017170879,-0.58073014,-0.13739884,0.94907576,-0.40551174,2.051114,15,10,Sequential RNN
-0.029785784,0.023893533,-0.41330615,0.043436814,0.017618574,-0.4272122,0.007827867,0.06636751,-0.30418414,2.0153441,16,10,Sequential RNN
0.034675553,-0.10083804,-0.50790083,0.0085753035,0.22797686,-0.37455052,-0.004171866,-0.006526238,0.75682414,0.9659355,17,10,Sequential RNN
-0.0860909,-0.06933972,-0.51648873,-0.15786934,0.5842193,-0.38982686,0.0038312427,0.29222813,0.029721525,1.3096157,18,10,Sequential RNN
-0.08133183,-0.5324943,-0.7158636,-0.35738373,0.2013787,-0.31396705,-0.45116344,2.4145627,-0.37259918,1.2088625,19,10,Sequential RNN
-0.029623654,-0.36082217,-0.47339934,-0.18647389,0.14327213,0.56053036,-0.19384222,1.4303912,-0.7860736,0.8960415,20,10,Sequential RNN
-0.027506638,-0.28572893,-0.5072682,-0.15741596,0.0184733,-0.65806955,-0.22673853,1.2527543,0.13235007,1.4591502,21,10,Sequential RNN
-0.04726854,-0.061092842,-0.63021535,0.17798872,0.051941372,-0.44406214,-0.07028696,0.30247,-0.36686558,2.0873911,22,10,Sequential RNN
-0.021365019,-0.050720263,-0.43991363,-0.03822036,0.04294372,-0.42233634,-0.061286334,0.3090351,-0.029042644,1.7109054,23,10,Sequential RNN
-0.018769037,-0.032988943,-0.4636127,-0.013548497,0.059261993,-0.4254755,-0.030183138,0.28416857,-0.35463065,1.9957775,24,10,Sequential RNN
-0.024192067,-0.111807615,-0.497295,-0.04582303,0.003457697,-0.5751563,-0.083353005,0.56719613,-0.3382921,2.1052654,25,10,Sequential RNN
0.13472131,-0.19221908,-0.67857736,-0.25680056,0.20315291,0.15197559,-0.07426408,1.0029184,-0.7353899,1.4444827,26,10,Sequential RNN
-0.09846187,-0.35315838,-0.7131292,-0.21065827,0.33406934,-0.5186782,-0.33589348,1.5736458,-0.1617866,1.4840513,27,10,Sequential RNN
-0.16163997,-0.3245674,-0.83276105,-0.13417567,0.13792908,-0.27208102,-0.2275856,1.5969206,-0.90748817,2.1254494,28,10,Sequential RNN
-0.03613804,-0.23365042,-0.5205763,-0.22287449,0.16045727,-0.17624255,-0.283396,1.511898,-0.57552683,1.3760492,29,10,Sequential RNN
-0.03455118,-0.16144924,-0.5413252,-0.07492366,0.16523503,-0.68084526,-0.0866068,0.5150003,0.3230626,1.5764031,30,10,Sequential RNN
0.00906016,-0.25378647,-0.64571494,-0.24858378,0.0967912,-0.54791915,-0.32635987,1.5198056,-0.18001714,1.5767249,31,10,Sequential RNN
-0.02155684,-0.05172738,-0.38399434,-0.013695156,-0.0028037692,-0.4744974,-0.045412373,0.33066708,-0.28109676,1.9441171,32,10,Sequential RNN
-0.0703387,0.025807817,-0.3270502,-0.011658276,0.28982788,-0.27231905,0.08247597,-0.031939782,-0.24002117,1.5552157,33,10,Sequential RNN
-0.034638356,-0.15200143,-0.55064416,-0.10524674,0.07103637,-0.6361892,-0.12954512,0.8146896,-0.13120742,1.8537472,34,10,Sequential RNN
-0.046154488,-0.35615486,-0.49686825,-0.32651597,0.20512307,-0.5509662,-0.3546276,1.9222064,0.11752033,0.886438,35,10,Sequential RNN
-0.06781653,-0.29492083,-0.4449066,-0.19995596,0.07466922,-0.4531732,-0.29693335,1.5189704,-0.45410904,1.6181755,36,10,Sequential RNN
-0.04268408,-0.51183814,-0.6187929,-0.31156176,0.08392828,-0.49714828,-0.34627843,2.1234946,-0.036387466,1.1572683,37,10,Sequential RNN
-0.11277968,-0.1889309,-0.51628053,-0.21212147,0.8267746,-0.043117534,-0.22132847,0.8342713,0.053047318,0.5804654,38,10,Sequential RNN
0.009530037,-0.34284133,-0.7302635,-0.35256845,0.16178943,-0.64810234,-0.38889924,1.841939,0.29189515,1.1575215,39,10,Sequential RNN
-0.026542708,-0.26864183,-0.42865753,-0.22334701,0.1244028,-0.14718628,-0.24957348,1.427979,-0.5975373,1.389104,40,10,Sequential RNN
0.037308823,0.01665568,-0.38958633,0.08414609,0.5140646,-0.37454522,0.05402849,-0.39576024,0.7512893,0.7023991,41,10,Sequential RNN
-0.14313225,0.054750107,0.19454294,-0.0049809585,0.21530885,-0.58369774,0.16790512,-0.57782084,0.0075686104,1.6695561,42,10,Sequential RNN
0.03268276,-0.26314303,-0.4571573,-0.23575811,0.15398635,-0.42139772,-0.2652629,1.2248967,0.26798928,0.96316415,43,10,Sequential RNN
0.096087724,-0.30086228,-0.85879403,-0.31772065,0.31291133,-0.5829359,-0.29699588,1.4246057,-0.011901278,1.5356057,44,10,Sequential RNN
0.008801177,0.28039733,-0.08684366,0.767065,-0.01203336,0.26880744,0.5650877,-1.6026032,-0.18486363,0.9961851,45,10,Sequential RNN
-0.010396936,0.15964833,-0.35638276,0.1269112,-0.032708436,-0.45404533,0.111755826,-0.37288776,-0.023001771,1.8511078,46,10,Sequential RNN
-0.031853374,-0.26749355,-0.43545505,-0.18446697,0.16079308,-0.2885622,-0.18148202,1.1923617,-0.2124744,1.2486329,47,10,Sequential RNN
-0.021895535,-0.069345444,-0.33634368,-0.05104191,0.029034974,-0.42866924,-0.082893,0.45192596,-0.18786512,1.6970932,48,10,Sequential RNN
-0.0744209,-0.28143743,-0.74811685,-0.18618013,0.25631058,-0.118005104,-0.19148181,1.2385939,-0.6670115,1.7717491,49,10,Sequential RNN
-0.06640001,-0.16722326,-0.56377,-0.13199846,0.20525907,0.16113545,-0.12233857,0.92193824,-0.80137134,1.5647693,50,10,Sequential RNN
