Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
1,-0.0028698668,0.011758753,0.008206285,0.0063126786,0.0052165464,10,BNN-DCC-GARCH
2,0.0006255657,0.015870951,0.011586097,0.0093021,0.0062920027,10,BNN-DCC-GARCH
3,3.1738928e-5,0.014800418,0.010067979,0.007545402,0.006949249,10,BNN-DCC-GARCH
4,0.003898453,0.016077433,0.011148707,0.008521501,0.0072374814,10,BNN-DCC-GARCH
5,-0.00017058897,0.017117135,0.012088442,0.009407951,0.0073842765,10,BNN-DCC-GARCH
6,-0.000560996,0.01636349,0.011335884,0.008655971,0.0073826825,10,BNN-DCC-GARCH
7,-0.0013176012,0.019403772,0.014231526,0.011474513,0.0075950744,10,BNN-DCC-GARCH
8,-0.0029367716,0.018095138,0.013055451,0.010369099,0.0074004196,10,BNN-DCC-GARCH
9,-0.0017144945,0.017668758,0.012455023,0.009675896,0.0076559973,10,BNN-DCC-GARCH
10,-0.004463592,0.015413533,0.010329667,0.0076197633,0.007465297,10,BNN-DCC-GARCH
11,0.000984286,0.019061655,0.013533053,0.010586088,0.008118359,10,BNN-DCC-GARCH
12,-0.004345961,0.017560171,0.012219164,0.009372194,0.007842889,10,BNN-DCC-GARCH
13,-0.016724879,0.022978602,0.017364144,0.014371416,0.008244432,10,BNN-DCC-GARCH
14,-0.007693515,0.030853678,0.02376727,0.019989934,0.010405886,10,BNN-DCC-GARCH
15,0.002577897,0.016032886,0.009513416,0.0060382807,0.009573377,10,BNN-DCC-GARCH
16,0.002833457,0.015554519,0.009752515,0.006659816,0.008519831,10,BNN-DCC-GARCH
17,-0.002730369,0.019408535,0.014047056,0.011189175,0.00787295,10,BNN-DCC-GARCH
18,0.001331206,0.02164082,0.016423563,0.013642559,0.00766117,10,BNN-DCC-GARCH
19,-0.001515409,0.014365487,0.008939465,0.006047179,0.007967728,10,BNN-DCC-GARCH
20,0.010993111,0.01596967,0.010594294,0.007729006,0.0078933565,10,BNN-DCC-GARCH
21,-0.0015321426,0.01958862,0.012077353,0.00807355,0.01102976,10,BNN-DCC-GARCH
22,0.010397182,0.02084037,0.014081992,0.010479509,0.009924196,10,BNN-DCC-GARCH
23,0.0035662188,0.01800695,0.011204506,0.0075785336,0.009988906,10,BNN-DCC-GARCH
24,0.00029760215,0.01807275,0.012356994,0.009310269,0.008393182,10,BNN-DCC-GARCH
25,-0.0027227805,0.014881616,0.009674882,0.0068994854,0.007645719,10,BNN-DCC-GARCH
26,0.0050151064,0.020144043,0.014106839,0.01088877,0.008865204,10,BNN-DCC-GARCH
27,-0.0014014377,0.017440131,0.011429198,0.008225133,0.008826627,10,BNN-DCC-GARCH
28,0.0033155493,0.013615538,0.008174237,0.005273808,0.007990163,10,BNN-DCC-GARCH
29,0.0010503549,0.017552499,0.012075737,0.009156406,0.008042235,10,BNN-DCC-GARCH
30,0.0044012396,0.016851367,0.011664486,0.008899672,0.0076165656,10,BNN-DCC-GARCH
31,0.0022117516,0.017478967,0.012425492,0.009731788,0.00742067,10,BNN-DCC-GARCH
32,0.007909078,0.01445434,0.009260318,0.0064916997,0.00762705,10,BNN-DCC-GARCH
33,-0.00033906082,0.01648369,0.01146833,0.008794945,0.007364698,10,BNN-DCC-GARCH
34,0.0011218574,0.015481613,0.010436993,0.007748011,0.007407665,10,BNN-DCC-GARCH
35,0.005768057,0.018094976,0.013056065,0.010370126,0.0073992815,10,BNN-DCC-GARCH
36,-0.0010405079,0.01570759,0.009737456,0.0065551386,0.008766716,10,BNN-DCC-GARCH
37,0.0016596566,0.014743318,0.009246585,0.006316608,0.008071561,10,BNN-DCC-GARCH
38,0.0014705458,0.018769706,0.013566012,0.010792237,0.007641254,10,BNN-DCC-GARCH
39,0.0015561889,0.016487999,0.011483899,0.008816516,0.007348163,10,BNN-DCC-GARCH
40,0.005297241,0.016852822,0.011741845,0.009017492,0.0075051067,10,BNN-DCC-GARCH
41,-0.003109725,0.017969089,0.013071699,0.010461195,0.007191469,10,BNN-DCC-GARCH
42,0.0037285702,0.017755594,0.012770876,0.010113823,0.007319704,10,BNN-DCC-GARCH
43,-0.0013828101,0.017255638,0.0120941065,0.009342805,0.0075793425,10,BNN-DCC-GARCH
44,-0.0024035354,0.018692615,0.013241742,0.010336211,0.008004218,10,BNN-DCC-GARCH
45,0.012692064,0.01801795,0.012700672,0.009866353,0.007808043,10,BNN-DCC-GARCH
46,0.0047750124,0.020493569,0.013653528,0.010007515,0.010044113,10,BNN-DCC-GARCH
47,-0.00244643,0.018189043,0.012289796,0.009145263,0.008662625,10,BNN-DCC-GARCH
48,-0.006566918,0.018569585,0.013235045,0.010391523,0.007833392,10,BNN-DCC-GARCH
49,-0.004265675,0.017971225,0.012008735,0.008830491,0.008755493,10,BNN-DCC-GARCH
50,0.002219441,0.020201042,0.013855472,0.010473032,0.009318017,10,BNN-DCC-GARCH
51,0.007164557,0.016837345,0.011044486,0.007956663,0.008506401,10,BNN-DCC-GARCH
52,0.0015998837,0.017594326,0.011953162,0.008946199,0.008283647,10,BNN-DCC-GARCH
53,0.0029916377,0.019602885,0.014346163,0.011544122,0.007719122,10,BNN-DCC-GARCH
54,-0.009593286,0.01961953,0.013329164,0.0099761505,0.009236954,10,BNN-DCC-GARCH
55,0.00053287565,0.021890478,0.015323199,0.011822579,0.009643582,10,BNN-DCC-GARCH
56,-0.0064961542,0.020051066,0.013970377,0.010729129,0.008929057,10,BNN-DCC-GARCH
57,0.0035467977,0.018290484,0.011684232,0.0081628375,0.009700811,10,BNN-DCC-GARCH
58,0.00033870252,0.015285819,0.009579121,0.006537224,0.00837988,10,BNN-DCC-GARCH
59,0.0067408835,0.019367091,0.013963335,0.011082919,0.007935029,10,BNN-DCC-GARCH
60,0.00034739944,0.018525476,0.011720943,0.008093858,0.00999197,10,BNN-DCC-GARCH
61,-0.0012675468,0.020883776,0.014742707,0.011469275,0.009017722,10,BNN-DCC-GARCH
62,0.00050446717,0.016707685,0.0113527635,0.008498378,0.00786332,10,BNN-DCC-GARCH
63,0.006898098,0.016080542,0.011019238,0.008321364,0.0074321614,10,BNN-DCC-GARCH
