Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
25,0.55619276,0.8613516,0.5078368,0.31939912,0.5191118,15,Sequential LSTM
26,-0.25515085,2.4230187,1.7495742,1.3906009,0.98890626,15,Sequential LSTM
27,-0.48019922,2.1812687,1.3625274,0.92610556,1.2022634,15,Sequential LSTM
28,0.011047897,1.6486889,1.1634021,0.9047246,0.71261007,15,Sequential LSTM
29,0.3110921,1.784553,1.1995648,0.88774306,0.85901344,15,Sequential LSTM
30,0.11916637,2.1268473,1.5413533,1.2292616,0.8597565,15,Sequential LSTM
31,-0.3218311,1.5718411,1.0189573,0.7242483,0.8118712,15,Sequential LSTM
32,0.79964334,1.5145652,1.0702817,0.83346075,0.65239877,15,Sequential LSTM
33,0.6244286,1.7081773,1.1945395,0.92074996,0.7542405,15,Sequential LSTM
34,-0.16230984,1.8571954,1.3362818,1.0586138,0.76492536,15,Sequential LSTM
35,-0.43580583,2.3322284,1.7628883,1.4594073,0.83603567,15,Sequential LSTM
36,-0.14149456,2.2266457,1.314407,0.8281478,1.3395572,15,Sequential LSTM
37,-0.589529,2.0265615,1.376923,1.0306404,0.9539478,15,Sequential LSTM
38,0.54054636,2.4846685,1.6535347,1.210508,1.2204605,15,Sequential LSTM
39,0.48491448,2.2547045,1.6176126,1.2780178,0.9355234,15,Sequential LSTM
40,0.352072,1.9871259,1.3911062,1.0734046,0.87521124,15,Sequential LSTM
41,0.01963846,1.9826258,1.3076116,0.9478019,0.99121076,15,Sequential LSTM
42,-0.057748485,3.3271267,2.500297,2.0595646,1.2141391,15,Sequential LSTM
43,0.38186315,2.2096617,1.7148033,1.4510237,0.72666514,15,Sequential LSTM
44,0.0030811608,2.5790644,1.8316025,1.4331756,1.0975952,15,Sequential LSTM
45,-0.34910676,1.7461009,1.1619337,0.8505491,0.85780853,15,Sequential LSTM
46,0.70539755,1.6167928,1.0475285,0.74408835,0.8359233,15,Sequential LSTM
47,-0.19093502,2.4205148,1.8303528,1.5157732,0.86661047,15,Sequential LSTM
48,0.06616224,2.3426871,1.6965823,1.3521823,0.94875914,15,Sequential LSTM
49,-0.1612969,2.714563,1.9396182,1.5265421,1.1379508,15,Sequential LSTM
50,1.1611412,4.154205,3.040717,2.4471827,1.6350802,15,Sequential LSTM
51,-0.0009113772,1.2808049,0.9207739,0.72886294,0.5286801,15,Sequential LSTM
52,0.23553073,1.754451,1.1644574,0.8499679,0.8663632,15,Sequential LSTM
53,0.9434057,2.5427206,1.7294667,1.2959708,1.1942043,15,Sequential LSTM
54,-1.1407615,1.4832312,1.0457759,0.81259423,0.6423725,15,Sequential LSTM
55,-0.20148951,3.3490205,2.5288546,2.0916746,1.2043542,15,Sequential LSTM
56,-0.53379965,1.6737916,1.1876264,0.9284807,0.71389914,15,Sequential LSTM
57,-0.7340941,3.7651367,2.742027,2.196669,1.5023627,15,Sequential LSTM
58,0.94419855,2.2608848,1.593719,1.2380933,0.97968554,15,Sequential LSTM
59,-0.28380597,1.9593458,1.4084395,1.1147836,0.8089684,15,Sequential LSTM
60,0.012106865,2.0372932,1.2599721,0.8456292,1.1414402,15,Sequential LSTM
61,-0.7713719,1.9014663,1.3488438,1.0542743,0.81148636,15,Sequential LSTM
62,0.2770179,1.771019,1.221354,0.9283614,0.807143,15,Sequential LSTM
63,0.72868407,1.6860658,1.1869494,0.9209004,0.7329169,15,Sequential LSTM
64,2.1543717,2.2394843,1.4220214,0.98628074,1.2003865,15,Sequential LSTM
65,1.4968653,2.8306036,2.158781,1.8006723,0.9865234,15,Sequential LSTM
66,0.60560954,1.4602357,0.8692566,0.5542414,0.8678102,15,Sequential LSTM
67,-0.045081448,1.6753415,1.1753331,0.9088083,0.7342268,15,Sequential LSTM
68,0.15377897,1.6109203,1.120105,0.8584808,0.7207271,15,Sequential LSTM
69,0.95105696,1.4929677,0.9716332,0.69374084,0.765543,15,Sequential LSTM
70,-0.5533497,1.3973231,0.91361976,0.65578705,0.710284,15,Sequential LSTM
71,-0.52874243,2.4529376,1.7614257,1.3928227,1.015436,15,Sequential LSTM
72,0.10300718,1.5031279,1.046668,0.8033569,0.6702784,15,Sequential LSTM
73,0.6467857,1.5772494,1.1234258,0.88152003,0.666408,15,Sequential LSTM
74,-0.45144004,2.5400069,1.9174173,1.5855532,0.9142269,15,Sequential LSTM
75,0.014119617,1.7691894,1.2652892,0.9966899,0.73994255,15,Sequential LSTM
76,-0.2942376,2.463806,1.6250137,1.1779039,1.231707,15,Sequential LSTM
77,-0.17433767,2.1599152,1.5689012,1.253868,0.8678615,15,Sequential LSTM
78,-0.8996448,2.703222,1.9377421,1.5297111,1.1240532,15,Sequential LSTM
79,0.3349334,2.159999,1.4909015,1.1342461,0.9825221,15,Sequential LSTM
80,0.3871628,1.8240957,1.3433498,1.0870935,0.70594096,15,Sequential LSTM
81,-0.42975286,2.1347158,1.5573469,1.2495866,0.8478243,15,Sequential LSTM
82,-0.15560785,2.122732,1.5078474,1.1800903,0.90291333,15,Sequential LSTM
83,0.6204313,1.8644964,1.2273391,0.88770884,0.9356204,15,Sequential LSTM
84,0.30870482,2.5027642,1.779867,1.3945345,1.0615226,15,Sequential LSTM
85,0.40736684,1.3162342,0.8388034,0.5843141,0.70107347,15,Sequential LSTM
86,0.73768395,3.1282794,2.202842,1.7095484,1.3589383,15,Sequential LSTM
87,0.6596699,1.63192,1.0111573,0.6802659,0.91154593,15,Sequential LSTM
88,0.4815354,1.9713528,1.4680772,1.1998115,0.7390248,15,Sequential LSTM
89,0.48698306,3.6406374,2.8591342,2.4425623,1.1475812,15,Sequential LSTM
90,0.36346138,1.4718413,1.0553429,0.8333326,0.6115984,15,Sequential LSTM
91,0.69087905,2.131714,1.4401333,1.0714934,1.0155368,15,Sequential LSTM
92,-0.6522825,2.825386,2.0574303,1.6480795,1.1276889,15,Sequential LSTM
93,0.15289119,3.7694352,2.7273376,2.1718588,1.530246,15,Sequential LSTM
94,0.28785083,2.0446515,1.5819848,1.3353657,0.67939234,15,Sequential LSTM
95,-1.7878398,2.8145118,1.9856595,1.5438485,1.2171103,15,Sequential LSTM
96,0.16692877,2.4666946,1.6431558,1.2041768,1.2093084,15,Sequential LSTM
97,-1.3324887,3.2684317,2.5718713,2.2005758,1.0228521,15,Sequential LSTM
98,1.2082379,1.7751656,1.2171144,0.91965073,0.8194588,15,Sequential LSTM
99,-0.046856504,2.1955976,1.5538043,1.2117032,0.94242805,15,Sequential LSTM
100,-0.2770259,2.0048532,1.3129803,0.94418496,1.0159655,15,Sequential LSTM
101,-0.4877325,2.805062,2.1382205,1.7827672,0.97920984,15,Sequential LSTM
102,0.1729433,4.173487,3.198748,2.6791732,1.431335,15,Sequential LSTM
103,1.1891671,1.987638,1.3266244,0.97427773,0.9706518,15,Sequential LSTM
104,0.43632588,1.7673911,1.178403,0.8644489,0.8648873,15,Sequential LSTM
105,-0.009165194,1.8811982,1.2547333,0.920802,0.9199205,15,Sequential LSTM
106,-0.28283572,1.7691973,1.2172068,0.92297417,0.8105588,15,Sequential LSTM
107,-0.22251831,2.0315597,1.463707,1.1610191,0.8338507,15,Sequential LSTM
108,-0.47422805,3.1030495,2.2326078,1.768627,1.2781826,15,Sequential LSTM
109,0.31420097,2.1342726,1.5061538,1.1713414,0.9223481,15,Sequential LSTM
110,0.09984976,2.208348,1.6323259,1.3252827,0.8458483,15,Sequential LSTM
111,-1.1206295,3.6535401,2.7207716,2.2235684,1.3697047,15,Sequential LSTM
112,-2.9324563,2.8280692,2.1095288,1.7265178,1.0551251,15,Sequential LSTM
113,0.39619583,3.4915922,2.3829148,1.7919458,1.6280137,15,Sequential LSTM
114,-2.4281266,3.6469805,2.5702746,1.9963471,1.5810676,15,Sequential LSTM
115,-0.7524826,4.2581134,3.083797,2.457839,1.724401,15,Sequential LSTM
116,3.8432403,3.9662845,2.7124004,2.0440311,1.8412385,15,Sequential LSTM
117,0.3220692,2.136525,1.1138222,0.5686811,1.5017662,15,Sequential LSTM
118,4.012386,2.8652766,2.1265502,1.7327797,1.0847672,15,Sequential LSTM
119,-1.18392,2.0395958,1.2484854,0.8267928,1.1616882,15,Sequential LSTM
120,-1.6746314,4.0331154,3.0344784,2.5021658,1.466427,15,Sequential LSTM
121,-5.773694,4.4204807,3.2629948,2.6460078,1.6996874,15,Sequential LSTM
122,0.99028414,4.55375,3.4202151,2.8159976,1.6645147,15,Sequential LSTM
123,-5.941245,2.5634496,1.8414819,1.4566444,1.0601577,15,Sequential LSTM
124,-13.666108,4.921485,3.7182934,3.0769444,1.7668011,15,Sequential LSTM
125,2.4733524,5.0293007,3.7617135,3.086042,1.8613586,15,Sequential LSTM
126,-8.838026,1.9309013,1.1931329,0.7998728,1.0833606,15,Sequential LSTM
127,3.1679568,4.3716393,3.1331515,2.4729893,1.8186302,15,Sequential LSTM
128,-6.352085,2.1992083,1.461755,1.0686631,1.0828975,15,Sequential LSTM
129,-2.726691,4.838731,3.6968832,3.088233,1.676722,15,Sequential LSTM
130,-6.8843703,3.360613,2.6049097,2.2020884,1.1096985,15,Sequential LSTM
131,2.863759,4.9189663,3.411681,2.608238,2.2133405,15,Sequential LSTM
132,4.529401,5.0429325,3.6755412,2.9466674,2.0079157,15,Sequential LSTM
133,-0.20725945,3.3277936,2.3074746,1.7636029,1.4982669,15,Sequential LSTM
134,6.206146,1.8780783,1.1844877,0.81477654,1.0184883,15,Sequential LSTM
135,0.64380246,1.613345,1.023167,0.708579,0.8666339,15,Sequential LSTM
136,1.914906,3.7971773,2.850795,2.3463356,1.3896953,15,Sequential LSTM
137,-3.5865467,1.2261236,0.7333046,0.4706125,0.7236696,15,Sequential LSTM
138,-3.3332453,2.8478117,2.1705947,1.8096108,0.9944449,15,Sequential LSTM
139,1.4753101,4.0642314,2.8709958,2.234954,1.752181,15,Sequential LSTM
140,-1.8083546,3.2087274,2.1638303,1.6068578,1.5343585,15,Sequential LSTM
141,6.0210958,5.0082746,3.6741312,2.96298,1.959095,15,Sequential LSTM
142,0.46198303,2.6805036,1.74732,1.2498963,1.3703134,15,Sequential LSTM
143,1.2933842,1.8135458,1.3394632,1.0867581,0.6961569,15,Sequential LSTM
144,1.3764391,1.963525,1.3270346,0.98775995,0.9346409,15,Sequential LSTM
145,1.485759,3.4559944,2.4921668,1.9784068,1.4153153,15,Sequential LSTM
146,2.7995746,2.7851057,1.9822229,1.5542538,1.1789762,15,Sequential LSTM
147,0.3776461,1.3664502,0.8031935,0.5029552,0.82710266,15,Sequential LSTM
148,-0.10837946,3.654322,2.694263,2.182513,1.4097781,15,Sequential LSTM
149,1.5033411,2.3736248,1.747311,1.4134607,0.919697,15,Sequential LSTM
150,1.0175177,2.1937149,1.2731227,0.78241026,1.3518237,15,Sequential LSTM
151,-2.7600174,4.6774874,3.3193831,2.59546,1.994279,15,Sequential LSTM
152,0.8548066,4.176683,3.018534,2.4011946,1.7006586,15,Sequential LSTM
153,0.8414369,2.258369,1.543774,1.1628664,1.0493325,15,Sequential LSTM
154,-0.6180621,1.4595637,0.8436333,0.5153177,0.9044509,15,Sequential LSTM
155,3.7548892,2.0529072,1.429538,1.0972577,0.91537267,15,Sequential LSTM
156,-0.72588384,1.4747585,1.0032803,0.75196403,0.6923317,15,Sequential LSTM
157,-0.4016397,1.4173081,0.834373,0.5236458,0.8559979,15,Sequential LSTM
158,1.0737668,2.234891,1.4327892,1.005237,1.1778296,15,Sequential LSTM
159,-2.9152536,2.634529,1.7568605,1.2890278,1.2887939,15,Sequential LSTM
160,2.979207,3.4624896,2.3334963,1.7316976,1.6578468,15,Sequential LSTM
161,2.549672,3.0229795,2.271011,1.8701824,1.1042116,15,Sequential LSTM
162,1.5089078,2.522052,1.861932,1.5100617,0.9693396,15,Sequential LSTM
163,-0.13386284,1.5885551,1.0549579,0.7705288,0.7835505,15,Sequential LSTM
164,2.679316,1.1415366,0.6728199,0.42297542,0.6882769,15,Sequential LSTM
165,0.20107959,2.4378645,1.7161174,1.3313984,1.0598333,15,Sequential LSTM
166,-1.2849764,1.8590066,1.196123,0.8427797,0.9733972,15,Sequential LSTM
167,-0.7444151,3.7271566,2.8174758,2.3325803,1.3358012,15,Sequential LSTM
168,-1.9654324,2.1631882,1.500177,1.1467657,0.9735848,15,Sequential LSTM
169,0.70856947,1.6895615,0.8430487,0.39182353,1.2430443,15,Sequential LSTM
170,0.44683474,2.0641644,1.2879468,0.874192,1.1398213,15,Sequential LSTM
171,-0.5277149,1.996916,1.444414,1.1499085,0.81131035,15,Sequential LSTM
172,0.8441126,4.576262,3.390961,2.7591476,1.7405316,15,Sequential LSTM
173,-2.8441129,2.2388191,1.6417102,1.3234273,0.8768126,15,Sequential LSTM
174,-0.6019785,0.85469264,0.48716414,0.29125714,0.539689,15,Sequential LSTM
175,1.6380328,3.3608758,2.4013581,1.889896,1.4089844,15,Sequential LSTM
176,-0.21964616,2.3547227,1.6922188,1.339078,0.97283995,15,Sequential LSTM
177,2.5332568,2.3519022,1.7458268,1.4227653,0.8899781,15,Sequential LSTM
178,1.9951564,1.2834573,0.71540624,0.41261253,0.8341425,15,Sequential LSTM
179,-0.10164877,2.1066253,1.3547703,0.9540018,1.1040463,15,Sequential LSTM
180,-0.22695394,2.2091532,1.4256912,1.0080745,1.1504586,15,Sequential LSTM
181,2.445186,1.895813,1.3427002,1.0478692,0.81220686,15,Sequential LSTM
182,0.90128946,2.1326249,1.548294,1.2368228,0.8580474,15,Sequential LSTM
183,1.8976772,2.9325695,2.139282,1.716428,1.164886,15,Sequential LSTM
184,-0.29681402,2.42186,1.6992564,1.3140798,1.0610927,15,Sequential LSTM
185,-0.78823876,2.3134654,1.6345544,1.2726679,0.9969322,15,Sequential LSTM
186,1.4570687,2.0586333,1.4280072,1.0918574,0.92603105,15,Sequential LSTM
187,-1.7771492,2.4674442,1.8257849,1.4837549,0.94223106,15,Sequential LSTM
188,-0.6532686,5.1226916,3.8621805,3.190278,1.85097,15,Sequential LSTM
189,-0.26177552,1.6271652,0.91443145,0.53451616,1.0465987,15,Sequential LSTM
190,3.2583268,2.3927245,1.7170912,1.3569517,0.99212015,15,Sequential LSTM
191,1.3865079,2.7473273,1.8880088,1.4299587,1.2618469,15,Sequential LSTM
192,-0.94776976,3.2881384,2.4739773,2.0399985,1.195536,15,Sequential LSTM
193,0.23626165,2.9733367,2.1592438,1.7253009,1.1954368,15,Sequential LSTM
194,-1.3764122,3.4844308,2.6321163,2.1777985,1.2515633,15,Sequential LSTM
195,-0.098692134,2.0979009,1.4590605,1.1185333,0.93809175,15,Sequential LSTM
196,-1.6438597,1.1940348,0.8150499,0.61303604,0.5565126,15,Sequential LSTM
197,0.14813286,3.0367987,2.1809723,1.7247827,1.2567208,15,Sequential LSTM
198,1.9026062,2.9541535,2.2785733,1.9184626,0.9920415,15,Sequential LSTM
199,-1.0111265,2.862571,1.9963979,1.5346936,1.2719139,15,Sequential LSTM
200,0.8679218,1.8846252,1.3392683,1.0485716,0.80081743,15,Sequential LSTM
201,0.678493,2.2595234,1.3600378,0.8805763,1.3208314,15,Sequential LSTM
202,-0.008409541,2.0962,1.5336834,1.23384,0.8260157,15,Sequential LSTM
203,1.0005487,2.3590531,1.7459505,1.4191437,0.90029603,15,Sequential LSTM
204,-1.0159979,2.196533,1.4133973,0.99595535,1.1499785,15,Sequential LSTM
205,-0.661889,3.7133117,2.6936321,2.1501024,1.4973271,15,Sequential LSTM
206,2.0948882,2.1550074,1.3058078,0.8531508,1.2469894,15,Sequential LSTM
207,-0.12036001,2.3732204,1.7410339,1.4040537,0.9283201,15,Sequential LSTM
208,1.3005104,3.1077292,2.2254798,1.7552059,1.2955203,15,Sequential LSTM
209,0.94537,1.8401188,1.1053557,0.7136985,1.0789468,15,Sequential LSTM
210,2.761418,2.1038697,1.2757787,0.834373,1.2159932,15,Sequential LSTM
211,0.23804882,1.1103258,0.73871267,0.54062796,0.54568774,15,Sequential LSTM
212,1.7497634,3.6389387,2.6357815,2.1010585,1.473066,15,Sequential LSTM
213,-1.478671,1.370188,0.858238,0.5853482,0.7517621,15,Sequential LSTM
214,-0.0065425294,2.2740188,1.6829996,1.3679625,0.8678698,15,Sequential LSTM
215,0.40811634,3.1135657,1.8974662,1.2492363,1.7857555,15,Sequential LSTM
216,0.9386471,1.3879663,0.83454645,0.5395517,0.81265795,15,Sequential LSTM
217,-1.2356606,2.9104567,2.3007467,1.975748,0.8953152,15,Sequential LSTM
218,-0.16052976,3.2188253,2.3067963,1.8206494,1.3392491,15,Sequential LSTM
219,-0.72628206,1.8255483,1.2661309,0.96793914,0.821465,15,Sequential LSTM
220,-0.40036103,1.900464,1.3964434,1.12778,0.74011946,15,Sequential LSTM
221,-0.5710364,1.5669124,0.9674967,0.64798427,0.88019943,15,Sequential LSTM
222,-0.7894538,1.6842837,1.0835402,0.7633199,0.8821495,15,Sequential LSTM
223,2.2688732,4.2205043,2.9505985,2.2736878,1.8647662,15,Sequential LSTM
224,0.08677151,1.8964303,1.1644635,0.7742964,1.0748407,15,Sequential LSTM
225,0.34711835,1.2138863,0.6568217,0.35988423,0.81800973,15,Sequential LSTM
226,-0.466436,1.4645385,1.0862303,0.8845765,0.5555189,15,Sequential LSTM
227,0.51431847,1.9880184,1.3771881,1.0515913,0.89696115,15,Sequential LSTM
228,-0.055330023,3.374608,2.300041,1.7272525,1.5779268,15,Sequential LSTM
229,1.3104373,2.3404036,1.5254141,1.0909921,1.196754,15,Sequential LSTM
230,0.73517823,1.5670152,1.0879401,0.8325741,0.7034874,15,Sequential LSTM
231,0.2760365,1.4914676,0.9233057,0.6204529,0.8343053,15,Sequential LSTM
232,-0.9607679,2.981079,2.1481283,1.7041324,1.2231292,15,Sequential LSTM
233,-0.34832114,2.0315788,1.5226407,1.2513562,0.7473401,15,Sequential LSTM
234,0.6247146,2.892082,2.1217337,1.7111077,1.1312022,15,Sequential LSTM
235,-0.82922053,1.2827066,0.7681435,0.49386105,0.75559926,15,Sequential LSTM
236,-0.14356779,3.400854,2.4815059,1.9914566,1.3499978,15,Sequential LSTM
237,0.36542174,3.7315469,2.8194494,2.3332646,1.339351,15,Sequential LSTM
238,2.4738395,1.853376,1.2971288,1.0006272,0.81680864,15,Sequential LSTM
239,-1.2524478,2.158424,1.251553,0.76815504,1.3316748,15,Sequential LSTM
240,-0.3728824,1.9129715,1.31349,0.99394244,0.8802958,15,Sequential LSTM
241,-0.54900324,2.1291573,1.546342,1.2356789,0.8558218,15,Sequential LSTM
242,-0.8534584,2.0373118,1.3999131,1.0601538,0.93597513,15,Sequential LSTM
243,-0.41935912,1.7273476,1.2070271,0.9296758,0.7640531,15,Sequential LSTM
244,-0.5466498,3.7433054,2.755112,2.228366,1.4510919,15,Sequential LSTM
245,1.5655304,2.406755,1.6717154,1.2799096,1.0793538,15,Sequential LSTM
246,-1.2997658,1.4603244,0.9052803,0.6094201,0.81504226,15,Sequential LSTM
247,-1.2051554,2.6642034,2.0715637,1.7556624,0.8702499,15,Sequential LSTM
248,-0.92235774,4.0074067,2.976154,2.4264562,1.5143207,15,Sequential LSTM
249,0.72697973,3.8687365,2.817386,2.256973,1.5438347,15,Sequential LSTM
