Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,N_Assets,Model
0.24442291,-0.068795145,-0.044097144,0.32154468,0.5469247,126,5,BNN-DCC-GARCH
-1.5658134,0.4625242,0.20618734,1.5881361,0.30896574,127,5,BNN-DCC-GARCH
-0.17337604,-0.13552889,0.10250063,0.8161628,0.39024144,128,5,BNN-DCC-GARCH
-0.4550347,-0.2737905,0.18474422,1.2409095,0.30317152,129,5,BNN-DCC-GARCH
-0.2548603,0.45147014,-0.123006076,0.2808109,0.64558536,130,5,BNN-DCC-GARCH
0.2780419,0.108149946,-0.09223504,0.101003274,0.6050399,131,5,BNN-DCC-GARCH
0.48567915,0.050339453,-0.14192523,-0.049390502,0.6552971,132,5,BNN-DCC-GARCH
2.1018748,-0.7671843,-0.22155535,-0.8358259,0.7226907,133,5,BNN-DCC-GARCH
2.3275197,-0.9863709,-0.17579588,-0.83166045,0.66630757,134,5,BNN-DCC-GARCH
1.8092678,-0.770054,-0.1652976,-0.5304575,0.65654135,135,5,BNN-DCC-GARCH
0.7850068,-0.17270695,-0.11625202,-0.11771699,0.6216692,136,5,BNN-DCC-GARCH
-0.112050414,0.4874333,-0.1216713,0.09213035,0.65415806,137,5,BNN-DCC-GARCH
-0.1418449,0.18604028,-0.0038873265,0.44393334,0.51575863,138,5,BNN-DCC-GARCH
0.4319808,-0.19678725,-0.01811403,0.2638058,0.5191147,139,5,BNN-DCC-GARCH
0.31714076,-0.12282157,-0.010296029,0.30500185,0.510975,140,5,BNN-DCC-GARCH
0.31604394,-0.22005647,0.019810608,0.407557,0.4766449,141,5,BNN-DCC-GARCH
0.07515655,-1.2218568,0.40978748,1.7259494,0.0109633645,142,5,BNN-DCC-GARCH
0.26755655,-0.5508952,0.12955335,0.8116506,0.3421347,143,5,BNN-DCC-GARCH
0.2943623,-0.011273772,-0.052805215,0.20889153,0.56082517,144,5,BNN-DCC-GARCH
-0.05040329,0.10170275,-0.01022576,0.44057834,0.518348,145,5,BNN-DCC-GARCH
0.24797757,0.050107874,-0.057293236,0.19081791,0.5683899,146,5,BNN-DCC-GARCH
-0.24259119,0.48208848,-0.10391881,0.23266768,0.63175386,147,5,BNN-DCC-GARCH
0.37180775,0.3896345,-0.20051163,-0.29499298,0.7340624,148,5,BNN-DCC-GARCH
