Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
0.11581481,0.00027796463,0.06684659,-0.029630955,0.19023103,0.3995536,0.069736585,0.011814595,0.06812315,0.38149145,-0.09647027,-0.11547834,0.0767135,-0.09482322,-0.04420049,84,15,BNN-DCC-GARCH
0.06264001,0.004316294,0.110243164,-0.025106005,0.21174425,0.35600397,0.08339848,0.0016587183,0.120238915,0.39693943,-0.071793884,-0.093405694,0.057948753,-0.15860449,-0.056221906,85,15,BNN-DCC-GARCH
0.04087757,0.061310146,0.07273868,0.0043083746,0.23172042,0.3411471,0.0823387,0.006747333,0.10516677,0.38311604,-0.046122927,-0.10647274,0.021347083,-0.13869722,-0.059525304,86,15,BNN-DCC-GARCH
-0.012078199,0.0623336,0.12550016,-0.032469474,0.22912964,0.2874773,0.12418349,0.030303784,-0.028894784,0.49735138,-0.041337956,-0.08263686,0.060898513,-0.17176357,-0.04799702,87,15,BNN-DCC-GARCH
0.0690783,-0.12636058,0.24004824,0.04598364,0.2500951,0.28398815,0.029770507,-0.04906147,-0.14570966,0.50273675,-0.002955848,-0.012342976,0.035868093,-0.17112243,0.049984187,88,15,BNN-DCC-GARCH
0.11558722,-0.06592994,0.14267546,0.04142227,0.22635776,0.3028901,-0.008113085,-0.014123252,0.03297954,0.47057486,-0.05551291,-0.037331723,-0.0028773465,-0.12366156,-0.024937386,89,15,BNN-DCC-GARCH
0.11718861,-0.048919205,0.1141594,0.011210724,0.22003077,0.33019245,-0.005550147,-0.0017607856,0.07597586,0.46645087,-0.055793054,-0.06785654,0.015565571,-0.11770993,-0.053184602,90,15,BNN-DCC-GARCH
0.14216049,0.012400686,0.0569216,-0.019696971,0.22688706,0.36752275,-0.012197223,-0.023086514,0.13056137,0.46315926,-0.058312826,-0.0884115,-0.012092817,-0.11105443,-0.074760936,91,15,BNN-DCC-GARCH
0.13582426,0.025174256,0.1491578,-0.056351576,0.22890772,0.3495461,0.040019084,0.0014905214,0.23005871,0.363465,-0.10306461,-0.10404352,-0.0039577303,-0.16003472,-0.09619131,92,15,BNN-DCC-GARCH
0.18285042,-0.22975363,-0.070497684,0.15438752,0.209264,0.2900589,0.13962379,0.096559405,0.04431115,0.39507553,0.06156505,-0.10258171,-0.08611182,-0.036817983,-0.047932953,93,15,BNN-DCC-GARCH
0.1380248,-0.19388933,-0.045159474,0.103280604,0.21272457,0.3108184,0.16035022,0.075594455,0.03767922,0.40769213,0.04086319,-0.105581336,-0.032331627,-0.07646848,-0.033597372,94,15,BNN-DCC-GARCH
0.11947178,-0.11349816,0.016699536,0.10860177,0.20025109,0.3355552,0.10253833,0.04356922,0.025595069,0.44081494,-0.03283438,-0.09708798,-0.022551535,-0.09176578,-0.0353591,95,15,BNN-DCC-GARCH
0.2458612,-0.25407472,0.04855689,-0.020048717,0.2231571,0.5143897,0.0026963232,-0.23336399,0.2352749,0.20888653,0.05108391,-0.0010520265,0.13644852,-0.033193365,-0.12462228,96,15,BNN-DCC-GARCH
0.22680801,-0.11333186,0.087554134,-0.16644795,0.31275642,0.3703404,0.004924946,-0.13274781,0.17768134,0.25357544,-0.017246589,-0.056932814,0.1886998,-0.06014989,-0.07548359,97,15,BNN-DCC-GARCH
0.2069238,-0.057305172,0.060121734,-0.09399649,0.27458197,0.34229392,0.028381905,-0.037552305,0.07710722,0.3575769,-0.040019583,-0.08634581,0.0958913,-0.070343465,-0.05731597,98,15,BNN-DCC-GARCH
0.16729082,0.03726102,0.06341552,-0.067911655,0.2730372,0.43663186,0.07859582,-0.17551099,-0.11624383,0.34073406,-0.061230425,-0.051101148,0.21443555,-0.10789566,-0.031508125,99,15,BNN-DCC-GARCH
0.1323979,0.10839722,0.09030431,-0.07550353,0.25921628,0.42528215,0.07325629,-0.102842644,-0.10297147,0.3339266,-0.17544964,-0.102952726,0.2959023,-0.17166552,0.012702479,100,15,BNN-DCC-GARCH
0.213592,0.14511584,0.07568162,-0.21665043,0.21770373,0.44636944,0.031541076,-0.010652426,-0.0032941944,0.36893338,-0.19176595,-0.16324532,0.21811305,-0.1117798,-0.019661995,101,15,BNN-DCC-GARCH
0.20893206,-0.11573202,-0.024083281,-0.28440198,0.17182265,0.418897,0.1118715,0.057996873,0.03546037,0.42136914,0.07052571,-0.14803062,0.2541079,0.032637868,-0.21137315,102,15,BNN-DCC-GARCH
0.15916665,-0.063917786,0.023842048,-0.14924727,0.19824876,0.40614903,0.09809126,0.016859299,0.032264855,0.44501537,0.017939487,-0.1311786,0.12083213,-0.035604205,-0.13846102,103,15,BNN-DCC-GARCH
0.0314551,-0.10744165,0.11179713,-0.09000076,0.23616989,0.35437125,0.033352554,-0.026802763,0.13163055,0.443479,0.004285406,-0.081864946,0.15659185,-0.13299885,-0.06402375,104,15,BNN-DCC-GARCH
0.037223753,-0.06964397,0.086711586,-0.046423733,0.24451144,0.3409346,0.026014553,-0.017323349,0.09843926,0.45585495,-0.023613403,-0.08775529,0.12588191,-0.13376975,-0.037042577,105,15,BNN-DCC-GARCH
0.25194868,-0.079148516,-0.0906457,-0.12566037,0.30213335,0.34160554,0.058033746,0.028881384,0.051381923,0.40411657,0.009190638,-0.17149208,-0.015628755,0.071768604,-0.036484987,106,15,BNN-DCC-GARCH
0.1594267,-0.021783855,0.004979192,-0.051914353,0.257355,0.35195088,0.065347895,0.014313777,0.066699095,0.41305226,-0.041072357,-0.13605344,-0.003453932,-0.036086343,-0.04276053,107,15,BNN-DCC-GARCH
0.39128745,-0.015026256,0.06799604,-0.29406115,0.096688345,0.45814195,0.19106449,0.074448004,0.15181677,0.37521702,-0.13224454,-0.12097203,-0.06052731,-0.06180465,-0.12202411,108,15,BNN-DCC-GARCH
0.2835389,-0.015086073,0.037271485,-0.1393343,0.15093768,0.45926672,0.0844327,0.033098023,-0.048191838,0.43909472,-0.12644675,-0.14166968,0.06997688,-0.027262038,-0.059626427,109,15,BNN-DCC-GARCH
