Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
1,-0.86504143,1.2370411,0.8810827,0.69134253,0.52269965,15,BNN-DCC-GARCH
2,-0.12082048,1.1481273,0.7284968,0.50481683,0.61619776,15,BNN-DCC-GARCH
3,0.014592964,2.124398,1.4336514,1.0654556,1.0143126,15,BNN-DCC-GARCH
4,0.44308957,2.2556794,1.3694365,0.89703476,1.3013836,15,BNN-DCC-GARCH
5,0.6730278,1.619967,1.0664647,0.7714258,0.81277937,15,BNN-DCC-GARCH
6,0.43764916,1.7396072,1.2151713,0.9356262,0.77009696,15,BNN-DCC-GARCH
7,0.35774192,1.7030987,1.1504674,0.8558934,0.8114994,15,BNN-DCC-GARCH
8,0.49950707,2.3830063,1.8536056,1.5714133,0.77738816,15,BNN-DCC-GARCH
9,1.1159091,2.626301,2.0004187,1.6667978,0.91906464,15,BNN-DCC-GARCH
10,-1.2728139,0.9473318,0.29157472,-0.05796982,0.9629325,15,BNN-DCC-GARCH
11,0.41473758,2.7411492,2.15455,1.8418694,0.8613786,15,BNN-DCC-GARCH
12,-0.6662648,0.94269836,0.30676216,-0.032217212,0.93382716,15,BNN-DCC-GARCH
13,-1.3131295,1.8055243,1.3844538,1.1600068,0.61831164,15,BNN-DCC-GARCH
14,0.54408526,1.6383148,1.2393296,1.0266542,0.5858816,15,BNN-DCC-GARCH
15,0.7391848,1.2434689,0.8150961,0.58675605,0.62903535,15,BNN-DCC-GARCH
16,-0.39716297,0.6836152,0.31128833,0.11282325,0.54673564,15,BNN-DCC-GARCH
17,-0.09887692,1.5296707,0.99002457,0.7023723,0.79243094,15,BNN-DCC-GARCH
18,-0.15708397,1.9054648,1.4553146,1.2153671,0.66101265,15,BNN-DCC-GARCH
19,0.21136558,0.9684069,0.46874005,0.202398,0.73372495,15,BNN-DCC-GARCH
20,-0.53957593,1.6632935,1.133171,0.85059464,0.7784469,15,BNN-DCC-GARCH
21,0.015691733,1.1479001,0.7293514,0.50624865,0.61460894,15,BNN-DCC-GARCH
22,0.34508273,1.5883446,1.0473884,0.7590371,0.79435587,15,BNN-DCC-GARCH
23,0.21636872,0.56219584,0.24156064,0.07064934,0.47082993,15,BNN-DCC-GARCH
24,0.06749752,1.4868064,0.918483,0.6155443,0.83454216,15,BNN-DCC-GARCH
25,0.069383055,1.6410328,1.085133,0.78881615,0.81629974,15,BNN-DCC-GARCH
26,-1.1471843,2.7074609,1.9223057,1.5037868,1.1529452,15,BNN-DCC-GARCH
27,0.0073495354,1.3720912,0.9081966,0.6609232,0.6811954,15,BNN-DCC-GARCH
28,0.17358238,0.69378436,0.21084528,-0.04658031,0.7091615,15,BNN-DCC-GARCH
29,0.30769694,1.6317837,1.089527,0.8004821,0.79626596,15,BNN-DCC-GARCH
30,0.45995602,0.9286597,0.52822685,0.3147803,0.5880071,15,BNN-DCC-GARCH
31,0.0033095723,1.2095125,0.73750114,0.48590034,0.69311506,15,BNN-DCC-GARCH
32,0.54489666,1.0716218,0.6564875,0.43520492,0.6095948,15,BNN-DCC-GARCH
33,1.3085914,1.2513278,0.8330046,0.61002195,0.61427754,15,BNN-DCC-GARCH
34,0.08077781,2.3853185,1.8089336,1.5016981,0.84637946,15,BNN-DCC-GARCH
35,-0.4786104,2.6048257,2.0539541,1.7603178,0.8089151,15,BNN-DCC-GARCH
36,0.6848998,1.4712234,1.0174477,0.775567,0.6663374,15,BNN-DCC-GARCH
37,0.47442037,0.81633705,0.51556754,0.35524568,0.44165847,15,BNN-DCC-GARCH
38,0.5621195,1.0315791,0.72320753,0.55883336,0.4528217,15,BNN-DCC-GARCH
39,0.20397276,2.0431592,1.4910098,1.1966923,0.81079215,15,BNN-DCC-GARCH
40,-0.026012907,1.4134326,0.9810222,0.7505306,0.63496375,15,BNN-DCC-GARCH
41,-0.7584301,2.2210827,1.6986039,1.4201018,0.76722264,15,BNN-DCC-GARCH
42,-0.08858217,2.772374,2.2302096,1.9412148,0.79612833,15,BNN-DCC-GARCH
43,0.5064003,1.3165069,0.8356832,0.5793849,0.70605546,15,BNN-DCC-GARCH
44,-0.3407639,2.8537009,2.0802436,1.6679597,1.1357666,15,BNN-DCC-GARCH
45,0.48545212,0.99171126,0.4368071,0.14102124,0.8148368,15,BNN-DCC-GARCH
46,0.15701222,0.7152503,0.31720096,0.10502485,0.5845071,15,BNN-DCC-GARCH
47,1.2816812,2.1495986,1.6440215,1.3745294,0.74240375,15,BNN-DCC-GARCH
