Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
1,0.0004917586,0.044253744,0.030900229,0.023782276,0.019608686,5,BNN-DCC-GARCH
2,0.0018338708,0.04398665,0.031565506,0.024944544,0.018239565,5,BNN-DCC-GARCH
3,-0.0039664386,0.04015294,0.028127361,0.021717252,0.017658707,5,BNN-DCC-GARCH
4,0.0024754868,0.04153572,0.029551469,0.023163388,0.01759802,5,BNN-DCC-GARCH
5,0.0014655205,0.041766204,0.0298038,0.023427363,0.017565938,5,BNN-DCC-GARCH
6,0.0042068805,0.04206429,0.029990122,0.02355411,0.017730057,5,BNN-DCC-GARCH
7,0.0016527051,0.042532783,0.030563928,0.024184054,0.01757541,5,BNN-DCC-GARCH
8,-0.005348871,0.042147376,0.030123249,0.023713911,0.017656578,5,BNN-DCC-GARCH
9,0.004048542,0.04271253,0.030237852,0.023588356,0.018318173,5,BNN-DCC-GARCH
10,-0.003565917,0.039407823,0.02730917,0.020860108,0.017766012,5,BNN-DCC-GARCH
11,-0.010647781,0.042407326,0.029653154,0.022854675,0.018728593,5,BNN-DCC-GARCH
12,0.0063174292,0.04330043,0.031051349,0.024522102,0.017986907,5,BNN-DCC-GARCH
13,-0.010092967,0.046287846,0.03358726,0.02681734,0.01864991,5,BNN-DCC-GARCH
14,-0.011239082,0.048995506,0.035974275,0.029033443,0.01912075,5,BNN-DCC-GARCH
15,0.004622944,0.03870939,0.02658119,0.02011638,0.017809397,5,BNN-DCC-GARCH
16,-0.0013866776,0.037950635,0.026085084,0.019760277,0.017423714,5,BNN-DCC-GARCH
17,0.00851417,0.04267704,0.030815693,0.024493126,0.017417543,5,BNN-DCC-GARCH
18,-0.00685588,0.04757944,0.034328476,0.027265185,0.019458096,5,BNN-DCC-GARCH
19,-0.0031019172,0.040046018,0.027791306,0.021259058,0.017995173,5,BNN-DCC-GARCH
20,0.008020474,0.040491994,0.027950121,0.021264806,0.018416846,5,BNN-DCC-GARCH
21,0.001424713,0.040110644,0.027059838,0.02010324,0.019164179,5,BNN-DCC-GARCH
22,0.0060968935,0.042062316,0.029963816,0.023514835,0.017765785,5,BNN-DCC-GARCH
23,0.0073745805,0.042654034,0.03002076,0.023286724,0.01855106,5,BNN-DCC-GARCH
24,-0.00086822605,0.043376435,0.030729705,0.023988497,0.018570822,5,BNN-DCC-GARCH
