Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,N_Assets,Model
0.019975243,-0.019390548,-0.02293556,-0.06775918,0.06999061,0.3297431,-0.062936425,0.5918942,-0.041811276,0.5424241,0.043568123,0.036265224,-0.21018682,-0.17058605,0.0073316335,-0.016438954,-0.12615219,-0.3383384,-0.015291692,-0.20116797,-0.024537444,0.2009593,-0.029499982,-0.046929173,-0.047921285,0.0830833,-0.044772435,-0.117549986,0.67897063,86,29,BNN-DCC-GARCH
0.15750818,0.053907514,0.48342353,-0.0070138196,0.15969282,1.8066847,0.022994304,0.04270042,-0.17037486,0.025497094,-1.0386724,-0.32786968,-0.23264447,-0.34223244,0.40483207,-0.22099064,0.4279406,-2.0377593,0.0036423088,0.021748697,0.13938428,0.44297993,0.3783019,0.2347476,-0.34433052,-0.025837626,-0.08991712,-0.5188093,1.5504662,87,29,BNN-DCC-GARCH
-0.0457997,0.053254977,-0.10955137,0.092540465,-0.07963064,0.76733035,0.02232929,-0.27902418,0.0228794,-0.022577582,-0.65866613,-0.54115826,1.1292704,0.6777843,-0.4031382,-0.009117973,0.09659666,-0.6201426,0.0476244,-0.14150673,0.033410415,-0.16674978,0.5121263,0.16995512,-0.22090153,-0.11974456,-0.18632473,-0.15311714,1.132049,88,29,BNN-DCC-GARCH
0.020794522,-0.09398807,0.0025187167,-0.15695773,0.07130555,0.5139943,-0.18034256,1.2917441,-0.2380986,0.27552077,-0.25474712,0.30929652,-0.16726331,-0.11110118,0.04455101,-0.034356114,0.027677562,-0.62915015,0.030044196,-0.06760159,0.2594737,-0.08271506,-0.21469629,0.0782475,0.28643358,0.39801097,-0.10320041,-0.18848601,-0.08690867,89,29,BNN-DCC-GARCH
-0.0250702,0.052421905,0.07667398,0.13190445,0.14708623,0.03147028,0.0795438,-0.3251689,-0.15482527,-0.05394026,-0.5160358,-0.48486605,0.56315804,0.54445,-0.2677932,0.060691856,0.3406437,-0.6443648,0.04846486,-0.11182285,-0.233781,-0.07155712,0.4501328,0.11921028,-0.13098677,-0.16123644,0.097771466,-0.058590293,1.4964151,90,29,BNN-DCC-GARCH
0.026423445,-0.020914935,0.29555306,-0.07143134,0.07036413,0.5791048,0.0012019491,0.25047246,0.5374097,0.23277779,-0.18227457,0.34299302,-0.45256102,-0.036138847,0.026657665,-0.068439625,0.27644292,-0.3945672,-0.074760936,-0.23566608,0.36247158,-0.12119947,-0.20238197,0.0820558,0.115722105,-0.32999465,-0.072434634,-0.086007595,0.14912236,91,29,BNN-DCC-GARCH
-0.033192005,0.037453596,0.6989907,0.02342708,0.23564559,0.08994269,0.22495678,-0.2746311,-0.1426248,1.7417907,-0.41056582,0.28332767,-0.7050979,-0.027327208,0.014350172,-0.029445793,0.08322055,0.1229502,0.012264229,-0.9057106,-0.1373559,-0.06899375,-0.30810985,0.18526015,0.15369087,0.07453674,0.17214489,-0.03178873,-0.07910896,92,29,BNN-DCC-GARCH
0.10487298,0.14371622,0.52046853,0.16119431,0.1796809,0.1466636,0.45119166,-0.59918684,-0.61546606,0.9912161,-0.32434776,0.07810139,-0.5082362,-0.08272351,0.08978107,0.026200822,0.6565394,0.30344066,0.07943021,-0.7365251,-0.090980574,-0.22450967,-0.17954697,0.0803807,0.11503175,0.17540406,0.13187805,0.041083675,-0.11475355,93,29,BNN-DCC-GARCH
0.06941987,-0.11702506,0.72779894,0.19238484,0.14084542,0.50656897,0.01042906,-0.09109893,-0.41922992,0.30644184,-1.143466,-0.0007373633,-0.13608052,0.028174246,0.29502273,-0.17456827,0.38024533,0.15666273,0.39276677,-0.7271744,0.2805601,0.5615123,-0.18862021,0.42703027,-0.41010746,0.09337722,0.004302142,-0.5595551,0.3941206,94,29,BNN-DCC-GARCH
0.022127066,-0.02806918,0.04139978,-0.057251826,0.024847906,0.61547685,-0.03712621,0.3082087,0.26176924,0.21898052,-0.032187205,0.125838,-0.1730869,-0.02118675,-0.091359995,-0.028131008,-0.17861995,-0.308823,-0.004204728,-0.12514165,0.40371144,-0.040148668,-0.088401586,-0.0031272233,0.026144275,0.25189945,-0.08036853,-0.15424031,0.15107149,95,29,BNN-DCC-GARCH
