Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,N_Assets,Model
0.08030406,-0.26044303,-0.3513238,-0.26023644,0.1923196,-0.30639333,-0.7460951,1.8109263,-0.1733469,1.0142881,90,10,BNN-DCC-GARCH
0.22629577,-0.08223657,-0.61440504,-0.18562815,0.2167693,0.37209725,-0.39411938,0.77033776,-0.40921444,1.1001034,91,10,BNN-DCC-GARCH
-0.10138907,-0.16850664,0.34782243,-0.5176508,0.30528408,0.409812,0.56180775,-0.61207414,-0.109732635,0.8846271,92,10,BNN-DCC-GARCH
-0.20327099,0.13174944,0.5862771,0.11345774,0.015200422,1.3632561,0.8405106,-1.5741069,-0.5528445,0.279771,93,10,BNN-DCC-GARCH
0.020867763,-0.24167717,-0.38146198,-0.10374345,0.022318847,-0.29898083,-0.24631548,0.8361266,0.00349144,1.3893741,94,10,BNN-DCC-GARCH
-0.18212372,0.016924582,0.39504433,0.33808672,-0.01731383,0.20960487,0.7945424,-0.95226526,0.61765677,-0.22015685,95,10,BNN-DCC-GARCH
-0.16608022,-0.00014068022,0.102966405,0.5314517,0.36101463,0.8995601,0.20338257,-0.970177,-0.16921078,0.20723297,96,10,BNN-DCC-GARCH
0.028122103,-0.14745599,-0.143703,-0.10039203,0.4140557,0.7617365,0.061858043,-0.019411664,0.19149826,-0.046307966,97,10,BNN-DCC-GARCH
-0.029167349,-0.27783433,-0.35884684,-0.22706817,0.19940735,0.5337908,0.005504997,0.545983,-0.30162114,0.9098518,98,10,BNN-DCC-GARCH
0.13738777,0.061926942,-0.6030348,-0.14327003,0.3773636,-0.16441074,0.15062167,-1.1916568,1.3630794,1.0119932,99,10,BNN-DCC-GARCH
-0.036754303,0.065973476,-0.36672541,0.1900551,0.19354157,-0.5306551,-0.01267675,-0.093191445,0.039582912,1.5508499,100,10,BNN-DCC-GARCH
0.04980164,0.504629,-0.12723249,0.94388986,-0.11720443,-0.17071706,0.78694487,-2.4238172,0.9605934,0.59311247,101,10,BNN-DCC-GARCH
0.29724312,0.040625893,-0.62622976,-0.35680664,0.29624677,0.3906787,0.5035131,-0.49721962,-0.038588617,0.9905366,102,10,BNN-DCC-GARCH
-0.13352089,0.12649149,-0.11344579,0.43655956,0.27503905,0.7533905,0.12685661,-0.91636956,-0.6697211,1.1147207,103,10,BNN-DCC-GARCH
-0.15336123,-0.18134043,-0.50590354,-0.32520074,0.19586416,-0.36166772,-0.28238967,1.3361592,-0.35640407,1.6342437,104,10,BNN-DCC-GARCH
-0.059478797,-0.21390386,-0.38242844,-0.30126458,0.48696765,0.10917715,-0.20504715,1.0205827,0.11974356,0.42565182,105,10,BNN-DCC-GARCH
0.08010283,-0.10217036,-0.346501,-0.11590187,0.33295888,0.5194531,-0.063447684,0.08415389,-0.20356204,0.8149142,106,10,BNN-DCC-GARCH
0.13743761,-0.089069575,-0.45132554,0.16394086,0.16530155,0.29836166,-0.11172045,-0.057507765,-0.14351399,1.0880957,107,10,BNN-DCC-GARCH
0.18664211,-0.1220531,-0.30277425,-0.067916684,0.14004968,0.5388396,-0.05602521,0.12564646,-0.36633274,0.9239242,108,10,BNN-DCC-GARCH
-0.013972929,-0.34643966,-0.4359463,-0.3168991,0.20075798,0.09158776,-0.28907076,1.7993522,-0.5963553,0.90698653,109,10,BNN-DCC-GARCH
0.14682758,-0.20758879,-0.3733552,-0.20915222,0.29820713,0.32613736,-0.08043867,0.39353886,-0.3807094,1.0865335,110,10,BNN-DCC-GARCH
0.18135305,-0.087267645,-0.2628294,-0.05152375,0.26894033,0.4113765,-0.0019574983,-0.18123457,0.41284356,0.31029928,111,10,BNN-DCC-GARCH
0.118384734,-0.0026369635,-0.19305705,-0.13739479,0.25010073,0.41529575,0.012552365,-0.14482833,1.0756804,-0.3940966,112,10,BNN-DCC-GARCH
-0.07144171,0.09087262,-0.018557545,0.5482168,-0.022407863,1.1725001,-0.01804883,-0.111995146,-0.6513535,0.08221494,113,10,BNN-DCC-GARCH
-0.6829542,1.0063405,0.4863922,0.33030945,-0.055501133,0.5155105,1.2609966,-1.5824432,-0.21122393,-0.06742691,114,10,BNN-DCC-GARCH
-0.14425361,0.20603137,0.2885896,0.059456848,-0.028987212,0.90280366,0.58500963,-0.3816827,-0.28937876,-0.19758852,115,10,BNN-DCC-GARCH
0.12060431,-0.088579506,-0.4764971,0.09223451,-0.043121148,2.1720028,0.25012967,-0.44131568,-0.048405446,-0.5370522,116,10,BNN-DCC-GARCH
0.1408961,-0.083277844,-0.027280247,-0.27397814,0.007589411,-1.3238025,-0.13762553,0.19306293,2.2467768,0.2576393,117,10,BNN-DCC-GARCH
0.56707543,-0.15618575,-0.36945468,-0.6124676,0.014666663,-1.4331825,-0.50469774,0.8257329,1.9829245,0.6855889,118,10,BNN-DCC-GARCH
0.32844126,0.034303326,-0.22139715,-0.48433232,0.06597412,-0.81485975,-0.029651592,-0.10800427,0.2944556,1.9350712,119,10,BNN-DCC-GARCH
0.21949933,0.21550594,-0.3148315,-0.24639414,0.37473676,-0.0050307107,-0.033974275,-0.004372943,-0.8124795,1.6073408,120,10,BNN-DCC-GARCH
0.2647611,-0.6322508,-0.32879388,-0.30747336,0.0858827,1.9734366,0.10620196,0.2541205,-0.3946462,-0.021238405,121,10,BNN-DCC-GARCH
-0.31251347,-0.99591166,1.0733284,-0.23613045,0.01662189,-0.0059001427,-0.010266546,1.5784224,0.03234393,-0.13999477,122,10,BNN-DCC-GARCH
-0.08997516,-0.26713094,0.25993645,-0.025824156,0.018273048,-0.18900082,0.14545622,-0.2742186,1.6176491,-0.19516502,123,10,BNN-DCC-GARCH
-0.098739415,-0.21411254,-0.24660426,-0.11390363,0.03361514,0.44663265,0.15221563,0.36004516,-0.87403494,1.5548859,124,10,BNN-DCC-GARCH
-0.21367446,-0.9131019,0.9076039,-0.10841965,0.113603726,-0.575945,0.013731843,1.407935,0.27872765,0.08953867,125,10,BNN-DCC-GARCH
-0.4828063,0.87974876,0.79668,-0.052369647,0.53058803,-0.5415428,0.20509647,-0.49501523,0.5216137,-0.3619924,126,10,BNN-DCC-GARCH
1.0170236,-1.0663102,-0.4086504,-0.5957755,-0.1564394,-0.066260494,0.28886694,1.163509,0.11360969,0.7104269,127,10,BNN-DCC-GARCH
-0.082136095,-0.26556513,-0.078256585,-0.12604584,0.01880154,-0.21639109,-0.07980974,0.5167211,1.1171817,0.19550017,128,10,BNN-DCC-GARCH
0.44100818,-0.38716462,0.35922906,-1.0767227,-0.056665193,-0.8857081,1.1690972,0.6400359,0.7800038,0.016886875,129,10,BNN-DCC-GARCH
-0.2571794,-0.03285196,-0.08921971,-0.1947196,0.0655806,0.85857934,0.0043828706,0.8674253,-0.3091743,0.087177016,130,10,BNN-DCC-GARCH
-0.1332727,-0.11275819,-0.031469036,-0.2789134,0.032878745,0.29924476,0.121392116,1.0473503,-0.20121895,0.25676626,131,10,BNN-DCC-GARCH
-0.01791416,-0.470033,-0.039463285,-0.3521582,0.027845442,0.48782498,0.06807784,1.483854,-0.15334459,-0.034689263,132,10,BNN-DCC-GARCH
-0.5033719,-0.4501503,-0.8785324,0.46337914,0.29004496,-0.6865926,-0.44316283,0.91185933,1.0442557,1.2522707,133,10,BNN-DCC-GARCH
0.07266223,-0.31253317,-0.45492727,-0.31213206,0.8672063,-0.39502153,-0.15082355,0.64279807,0.34647557,0.6962958,134,10,BNN-DCC-GARCH
-0.085835665,-0.101346776,-0.3453609,0.009968624,0.44555908,-0.3760614,-0.031652167,0.15800554,0.7331246,0.59359896,135,10,BNN-DCC-GARCH
0.5888664,-0.13881144,-0.28805465,-0.096937045,0.5471754,-0.22851159,-0.05139853,0.09331141,0.44317138,0.1311887,136,10,BNN-DCC-GARCH
-0.34568068,-0.00021593626,-0.16428357,-0.29185203,0.7918154,-0.5715889,-0.099316895,0.34583774,1.0433546,0.2919301,137,10,BNN-DCC-GARCH
0.46636215,-0.18753885,-0.12755847,-0.43341073,0.38150102,0.13755602,-0.24805309,1.2939278,-0.09761962,-0.18516622,138,10,BNN-DCC-GARCH
0.21214467,-0.17575759,-0.046227656,-0.096427724,-0.0054662297,1.2008256,-0.0258,0.30966115,-0.21092731,-0.16202499,139,10,BNN-DCC-GARCH
0.25908625,-0.15721543,-0.3455515,1.0146041,-0.014065379,0.5135684,-0.61915517,0.6760402,-0.2982152,-0.029096073,140,10,BNN-DCC-GARCH
0.2984288,-1.0689182,-0.1319082,-0.6885556,0.059449572,1.4984094,0.554038,0.7820574,-0.32409564,0.02109497,141,10,BNN-DCC-GARCH
-0.14995985,-0.46654588,-0.29812405,-0.36574608,0.34674627,0.29554662,0.07468333,0.37072375,1.4564453,-0.2637697,142,10,BNN-DCC-GARCH
0.2647169,-0.5523525,-0.4560461,-0.25099942,0.1304661,0.15101439,-0.24236073,1.7111658,-0.083913185,0.32830906,143,10,BNN-DCC-GARCH
-0.09758418,-0.38632601,-0.05611443,-0.26725233,0.013362792,0.3831929,0.33715144,0.4093875,0.48153424,0.18264803,144,10,BNN-DCC-GARCH
0.054352686,-0.1977593,-0.121698655,-0.11258346,0.47997776,0.7202189,-0.025369618,0.403724,-0.44730666,0.24644466,145,10,BNN-DCC-GARCH
0.0785219,-0.562917,-0.20491526,-0.600199,0.3721947,0.53895676,0.06998799,0.8652057,-0.3590567,0.80222106,146,10,BNN-DCC-GARCH
-0.043697644,-0.012040582,0.45458442,-0.19208254,0.94931376,0.024037242,0.3144451,-1.1814326,1.8752916,-1.1884192,147,10,BNN-DCC-GARCH
0.001159065,-0.24566711,-0.39610833,-0.42435604,0.035010815,2.1361418,0.18078962,0.3484753,-0.6792849,0.04383988,148,10,BNN-DCC-GARCH
-0.07054805,-0.002777272,-0.43235314,0.88746697,-0.13525817,0.99756974,-0.08998207,-0.024052821,-0.5908965,0.46083125,149,10,BNN-DCC-GARCH
-0.6277878,0.14911959,0.6090508,0.27175403,1.30413,-0.73899305,-0.010910954,-0.8263977,0.22865085,0.64138407,150,10,BNN-DCC-GARCH
0.13203111,-0.13026991,-0.35591385,-0.72804904,0.03289756,1.8008157,0.24975307,0.190836,-0.41882566,0.22672506,151,10,BNN-DCC-GARCH
0.26502183,-0.8011512,-0.168869,-0.5802213,0.59983456,-0.09153584,-0.36385915,2.0752366,-0.67111284,0.7366561,152,10,BNN-DCC-GARCH
-0.46172574,-0.6760516,-0.0016585143,-0.5497475,0.45326024,-0.26021022,0.0863136,0.3126007,1.9282439,0.16897494,153,10,BNN-DCC-GARCH
-0.25799742,-0.4138061,-0.2574688,-0.6930694,0.6019307,-0.2977326,0.5324936,0.2011922,1.0647045,0.51975304,154,10,BNN-DCC-GARCH
0.15839547,0.70151085,-0.09395933,-0.11695526,0.057840683,-0.018182592,0.13216059,-0.50258404,0.20302075,0.47875297,155,10,BNN-DCC-GARCH
-0.32040995,0.11737404,-0.49838355,-0.10861547,0.86937857,-0.5345757,-0.78108454,0.7074734,-0.20343122,1.7522743,156,10,BNN-DCC-GARCH
-0.1958453,-0.036201388,-0.3680958,0.2578521,0.15692405,0.8740825,-0.3563863,0.3244762,-1.2301669,1.573361,157,10,BNN-DCC-GARCH
-0.42019016,-0.095576786,0.024904668,0.18070956,0.37933022,0.57551974,0.13420142,-0.49339485,0.76568586,-0.05118998,158,10,BNN-DCC-GARCH
0.19651881,-0.3485526,-0.21376766,-0.18908489,0.5906066,1.4017001,-0.25551948,0.12834206,-0.24946733,-0.06077596,159,10,BNN-DCC-GARCH
0.17362699,-1.0616668,0.38476956,-0.42004395,-0.16129427,1.274944,0.54200876,1.0037794,-0.5078489,-0.22827491,160,10,BNN-DCC-GARCH
-0.48976547,-0.22678259,0.20683388,-0.11400019,1.0508744,0.28278247,-0.06021537,0.050066117,0.287238,0.012969036,161,10,BNN-DCC-GARCH
-0.41263857,-0.20456673,-0.27720565,-0.08243209,0.16347928,0.5843546,-0.032105748,0.53375685,-0.60357636,1.3309344,162,10,BNN-DCC-GARCH
-0.44250664,-0.7432029,0.10584085,0.018517837,0.275895,1.1325673,0.16151448,0.39620885,-0.09521575,0.19038075,163,10,BNN-DCC-GARCH
-0.16300173,0.62126774,0.23710726,0.28247127,0.032520488,-0.14823498,0.5405754,-1.0108056,0.74063826,-0.13253783,164,10,BNN-DCC-GARCH
0.07371396,-0.15645489,-0.60920453,-0.45023876,1.0107936,-0.30001003,-0.32653907,0.5150318,1.1182244,0.124684334,165,10,BNN-DCC-GARCH
-0.15573312,-0.19298029,-0.39908138,0.39241454,0.47400153,0.31671804,-0.26295453,0.256877,-0.6293044,1.2000424,166,10,BNN-DCC-GARCH
0.029531676,-0.34243682,-0.044675946,-0.13111335,0.19369932,1.5760225,-0.07978899,0.4716772,-0.7506249,0.07770922,167,10,BNN-DCC-GARCH
0.03575511,-0.38706395,-0.23701847,-0.006331442,0.11944918,1.3910737,-0.07526301,0.47652575,-0.5378339,0.22070669,168,10,BNN-DCC-GARCH
