Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
0.30294642,-0.08142746,0.99843913,-0.09858153,0.58812094,0.113705404,-0.08678124,0.6185021,0.0061385864,1.4383757,-0.19481412,0.053715624,-2.1625063,-0.5445445,0.04871117,122,Sequential LSTM
-0.06077828,0.045318957,-0.58893865,-0.014497196,-0.13418989,-0.19277944,0.030168187,-0.025210217,-0.47066745,1.3176488,-0.6143723,-0.15287168,1.045879,1.8125523,-0.9972622,123,Sequential LSTM
0.30273196,-0.23811084,1.8312706,-0.27035165,1.4763725,0.4896159,-0.13905564,1.1967452,0.03693519,1.03873,-0.44895002,0.03755934,-3.6439326,-0.49463275,-0.17492707,124,Sequential LSTM
0.14131981,-0.16701241,0.34461662,-0.13050537,0.31548285,0.3713066,-0.09006832,0.6897992,-0.22179276,1.4678507,-0.3242761,-0.003610491,-0.98304427,-0.0003797948,-0.40968633,125,Sequential LSTM
-0.25096786,-0.1896165,-1.7620648,-0.16350551,-0.46140313,0.15468952,-0.10183727,0.6587929,0.06965919,0.2406989,-0.6415404,-0.25211233,3.0643518,2.7038312,-2.068976,126,Sequential LSTM
-0.030082235,-0.12098103,-0.43779474,-0.06469577,-0.07650436,-0.23765421,-0.049467366,0.36117038,0.25891134,1.3539765,-0.11850509,0.027790902,0.37402764,-0.10868395,-0.131508,127,Sequential LSTM
0.024051772,-0.045364875,0.44662327,-0.056621876,0.40604132,-0.6203188,-0.04101103,0.26329017,-0.36661777,1.5669956,0.11300636,-0.013150582,-1.1955743,1.8536574,-1.3350067,128,Sequential LSTM
0.09650538,-0.2841337,-0.045242187,-0.19334567,0.23092692,0.4444956,-0.1803374,1.1342313,0.10166682,0.59994507,-0.38628975,-0.07719887,-0.18031758,0.52370924,-0.78461516,129,Sequential LSTM
-0.08791712,-0.13103727,-0.34719816,-0.07918664,-0.046299357,-0.10727727,-0.059230387,0.5025653,-0.3872422,1.230699,-0.3428609,-0.099171825,0.5177208,1.8030943,-1.3666582,130,Sequential LSTM
-0.27203628,0.03247362,-1.6323394,0.006927543,-0.42911968,-0.37932917,0.024384253,-0.042172972,-0.13938333,1.2761441,-0.39616218,0.00035121673,2.7000775,0.6022967,-0.35211188,131,Sequential LSTM
