Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.63630307,-0.15628907,0.7211735,-0.016672242,1.0880909,167,Sequential LSTM
-0.40970698,0.035725012,0.1090672,-0.16319619,1.428111,168,Sequential LSTM
-0.32572067,0.010500261,0.135424,-0.2406215,1.4204179,169,Sequential LSTM
-0.44433394,-0.17824921,0.7279199,-0.15637854,1.0510418,170,Sequential LSTM
-0.5958087,0.020250417,0.46695885,-0.15261129,1.2612107,171,Sequential LSTM
-0.6571406,-0.075301066,0.37834495,0.18312344,1.1709733,172,Sequential LSTM
-0.34779164,-0.075036995,0.44874048,-0.24881467,1.2229028,173,Sequential LSTM
-0.2892874,-0.015975323,0.18284142,-0.2583738,1.3807951,174,Sequential LSTM
-0.5945525,-0.122949205,0.55601835,-0.0061065136,1.1675899,175,Sequential LSTM
-0.6157873,-0.04621601,0.44280446,-0.04560989,1.2648088,176,Sequential LSTM
-0.5538406,-0.14225379,0.7851228,-0.18868355,1.099655,177,Sequential LSTM
-0.3400567,-0.067873634,0.35403842,-0.25420114,1.3080931,178,Sequential LSTM
-0.48261082,-0.19199789,0.7514771,-0.094136275,1.0172678,179,Sequential LSTM
-0.54984975,-0.061006542,0.38681796,-0.030650258,1.2546885,180,Sequential LSTM
-0.67012876,-0.10949554,0.77583367,-0.12351215,1.1273028,181,Sequential LSTM
-0.59767014,-0.034681495,0.55451924,-0.1714091,1.2492415,182,Sequential LSTM
-0.4570901,-0.12162727,0.5743773,-0.1845099,1.18885,183,Sequential LSTM
-0.5532041,-0.06190953,0.5842299,-0.18805936,1.2189431,184,Sequential LSTM
-0.0570365,-0.031267285,0.14031208,-0.3142806,1.2622724,185,Sequential LSTM
-0.8142847,-0.17909816,0.830254,0.24258515,0.9205437,186,Sequential LSTM
-0.5549544,-0.079849854,0.43401256,-0.06472554,1.2655172,187,Sequential LSTM
-0.36964127,0.002196172,0.21089236,-0.22110587,1.3776586,188,Sequential LSTM
-0.530846,-0.0045841318,0.3106562,-0.12845297,1.3532269,189,Sequential LSTM
-0.41056815,0.20400733,0.07138557,-0.20333375,1.338509,190,Sequential LSTM
-0.34361762,0.019704808,0.06488477,-0.13216257,1.3911906,191,Sequential LSTM
-0.44540337,-0.09085702,0.54597545,-0.20047757,1.1907625,192,Sequential LSTM
-0.6140439,-0.18665996,0.8521521,-0.09015683,1.0387086,193,Sequential LSTM
-0.41524294,-0.2544589,0.8274477,0.06329883,0.77895534,194,Sequential LSTM
-0.28525975,-0.1526271,0.55948484,-0.17605408,1.0544561,195,Sequential LSTM
-0.36296982,-0.063057646,0.4495335,-0.25490445,1.2313985,196,Sequential LSTM
-0.3925827,0.03366293,0.07749789,-0.14209606,1.423518,197,Sequential LSTM
-0.5293015,-0.031161936,0.31646183,-0.11726289,1.3612645,198,Sequential LSTM
-0.5592091,-0.08757502,0.49758264,-0.10525299,1.2544545,199,Sequential LSTM
-0.5763604,-0.0013423,0.31819525,-0.05927938,1.3187869,200,Sequential LSTM
-0.63067794,-0.15372224,0.7407006,-0.06830208,1.1120017,201,Sequential LSTM
-0.6059316,-0.2578252,0.9822185,0.05836249,0.8231758,202,Sequential LSTM
-0.42057943,-0.07623812,0.4041717,-0.09043367,1.1830795,203,Sequential LSTM
-0.2659496,-0.09315854,0.42291892,-0.2812413,1.2174306,204,Sequential LSTM
-0.24130937,-0.16281328,0.54180735,-0.1814245,1.0437398,205,Sequential LSTM
-0.5126774,-0.13700825,0.6283935,-0.14910138,1.1703936,206,Sequential LSTM
-0.24401397,-0.007103761,0.17286825,-0.16208789,1.2403374,207,Sequential LSTM
-0.52547705,0.0060590813,0.25100952,-0.09457053,1.362979,208,Sequential LSTM
-0.24042864,-0.08524486,0.29003698,-0.20081025,1.2364467,209,Sequential LSTM
-0.4252596,-0.19333592,0.66631955,-0.023737729,0.9760137,210,Sequential LSTM
-0.38797012,-0.12602487,0.48189053,-0.12075681,1.1528612,211,Sequential LSTM
-0.70559233,-0.18874471,0.83134246,0.1252452,0.9377493,212,Sequential LSTM
-0.50736904,-0.18726112,0.7354778,-0.054968186,1.0141206,213,Sequential LSTM
-0.51595753,-0.14496249,0.6676852,-0.11548518,1.10872,214,Sequential LSTM
-0.5903361,-0.08964959,0.48647097,-0.020179952,1.2136947,215,Sequential LSTM
-0.6247972,-0.1594987,0.7637473,-0.08101064,1.1015593,216,Sequential LSTM
-0.6534971,-0.16885798,0.83527774,-0.052510027,1.0395874,217,Sequential LSTM
-0.28337842,0.04523022,0.11093089,-0.26516896,1.3923863,218,Sequential LSTM
-0.50297177,-0.1827375,0.75505066,-0.11045347,1.0411121,219,Sequential LSTM
-0.6342878,-0.08525819,0.407281,0.14400095,1.168264,220,Sequential LSTM
-0.65577364,-0.266152,1.0021212,0.1454102,0.77439415,221,Sequential LSTM
-0.07013841,0.063563,-0.05863332,-0.23254749,1.2977562,222,Sequential LSTM
-0.8398161,-0.2648314,1.196887,0.47352967,0.43423083,223,Sequential LSTM
-0.56178904,-0.18315817,0.810752,-0.10339735,1.0375926,224,Sequential LSTM
-0.49916676,-0.115898766,0.5082883,-0.1001379,1.206915,225,Sequential LSTM
-0.48310465,-0.106486574,0.61559105,-0.19056916,1.1645694,226,Sequential LSTM
-0.53402394,-0.024926053,0.21214537,0.09851817,1.2482864,227,Sequential LSTM
-0.69919777,-0.14334442,0.72530013,0.058854558,1.0583875,228,Sequential LSTM
-0.7605397,-0.19290842,0.7893715,0.28019685,0.88387984,229,Sequential LSTM
