Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model
-1.9609222,-2.064016,-17.052649,-1.6591729,-8.590709,-3.7345357,-0.33617312,-2.006202,33.62941,15.898383,23.178307,-6.5924864,-0.77634364,15.998787,3.4004223,1.7297481,6.060282,-111.74187,9.564903,4.669111,22.015684,3.2333524,24.817808,20.196888,19.291407,4.7631826,4.2911944,5.3329825,-60.556778,51,Sequential RNN
-0.84853363,-0.6012497,-7.625657,-1.0848359,-2.8652337,-1.7464246,-0.65119296,0.45375812,13.23661,10.079764,11.757686,2.2165298,-2.595767,2.436993,3.038676,0.4978363,3.139634,-39.097775,2.800465,-2.2386985,10.034356,1.7128394,5.643386,6.4291906,8.028935,-0.40967488,2.0055614,2.1342547,-24.881435,52,Sequential RNN
0.19972986,-0.6328982,-0.21147068,-0.58353406,0.57987094,-1.095805,-0.29090816,1.5715392,6.081259,16.162878,9.017076,0.9428247,-12.921673,1.5226085,1.4907414,-0.1301852,0.2681954,-19.040369,1.7783216,-10.106169,4.2395654,1.9565293,2.9183187,1.4290996,3.6563911,0.52584153,1.1334842,0.6257191,-10.086982,53,Sequential RNN
-0.9332206,-2.250542,-13.452377,-3.0462027,-5.6506963,-3.27413,-1.4850957,0.5396097,24.27175,12.464173,19.305744,3.6259682,-1.4944452,9.97774,4.4539256,1.112416,5.9721613,-74.90433,6.08039,2.600477,18.547617,4.704073,12.23788,14.767055,14.868761,1.3271865,3.5786695,4.0143576,-56.95891,54,Sequential RNN
0.27520707,-0.313156,0.24077491,-0.6043816,0.78322995,-0.7929528,-0.40330145,1.1961228,5.3094077,15.475512,8.423668,1.3851322,-12.632912,1.4046632,1.3027704,-0.23626834,0.46346557,-16.201988,1.650954,-9.849589,3.850134,1.6739024,2.0974307,1.1566522,2.9819624,0.461341,0.9608252,0.5648655,-9.62347,55,Sequential RNN
0.26377684,-0.29162568,1.5181421,-0.24797818,0.8773117,-0.2971201,-0.19241853,1.0203756,2.4051442,8.890406,4.4359245,0.54260176,-8.670744,-0.37677345,0.8122082,-0.11357382,0.022762135,-7.823121,0.7471504,-5.680432,1.4312807,0.8784574,1.0510185,-0.02287889,1.5195717,0.17599274,0.45989364,0.28090808,-2.6162605,56,Sequential RNN
-0.037843816,-0.12112752,1.2713603,-0.23788051,0.78894866,-0.46817645,-0.03851057,0.7705992,2.7936962,7.786877,3.7960286,1.1038746,-7.322702,-0.30651668,0.6731388,0.08619704,-0.15842244,-6.3560543,0.56911445,-4.855181,1.2425627,0.6292591,0.11235104,-0.24305217,1.0445038,-0.70784956,0.49095353,0.40944853,-1.7155966,57,Sequential RNN
0.20764917,-0.3687449,2.321032,-0.3157024,1.4809651,-0.86118335,-0.003728975,1.4599828,4.463607,13.569567,6.854277,2.2881854,-13.765601,-1.434153,1.3333564,0.09456548,0.05467464,-13.52112,1.3588487,-9.322455,2.6369002,0.84027815,-0.22265282,-0.40574765,2.035376,-0.94967353,0.80559313,0.6535497,-0.28764355,58,Sequential RNN
-1.1948329,-1.1238586,-3.3145564,-0.6987778,-1.5302534,-2.7230625,0.05817765,1.1931382,16.237299,13.41574,14.266189,11.303808,-12.912131,-5.013706,5.1186476,1.6859168,4.104102,-79.61978,3.886939,-2.9632838,14.794256,0.06394193,-0.9867241,7.5823073,11.679495,0.89285856,2.5020683,2.7555141,1.5405667,59,Sequential RNN
-1.331287,-2.0251417,-5.7515497,-1.2625387,-1.8012208,-2.5920467,-0.98895574,3.01832,10.764235,9.424592,11.217283,10.84511,-4.5623717,-0.21231262,1.5296632,1.2292836,4.6839943,-64.11792,1.8456982,-1.3680446,12.619042,0.33023226,-2.9800563,6.301293,8.729575,0.91659266,2.5838463,2.0534382,1.9012452,60,Sequential RNN
