Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
-0.035928085,-0.3028435,-0.56136435,-0.23641516,0.15820757,0.17666422,-0.2801883,1.6677654,-0.8584622,1.2725645,1,Sequential LSTM
0.05154345,-0.23978585,-0.49480245,-0.16135396,0.21486595,0.64039516,-0.15977105,0.9397038,-0.8846145,1.0938195,2,Sequential LSTM
-0.0447624,-0.17779984,-0.44217882,-0.05858898,0.27959555,1.0022248,0.022019846,0.31542236,-0.9872159,1.0912834,3,Sequential LSTM
0.047919694,-0.2712266,-0.65342146,-0.15837865,0.17804329,0.60944045,-0.17770562,1.0182055,-0.770443,1.1775664,4,Sequential LSTM
-0.062271066,-0.18998423,-0.56684244,-0.074712135,0.27034828,0.5533383,-0.06142071,0.58361274,-0.963372,1.5113032,5,Sequential LSTM
0.014396049,-0.39220878,-0.6860941,-0.2583964,0.20138429,0.2592407,-0.34163135,1.832004,-1.009716,1.3810217,6,Sequential LSTM
0.030384772,-0.3301786,-0.5465907,-0.2755397,0.13912193,0.3426024,-0.3135241,1.7794389,-0.8537398,1.0280249,7,Sequential LSTM
-0.008204691,-0.27536702,-0.4838559,-0.18582755,0.1746486,0.6678504,-0.2104424,1.2913866,-0.9792999,1.0091119,8,Sequential LSTM
-0.020244807,-0.13185519,-0.5361411,-0.12784621,0.2553149,-0.14671089,-0.111721344,0.63005203,-0.6336632,1.8228158,9,Sequential LSTM
0.025131557,-0.103066094,-0.64066094,-0.025168473,0.22257532,0.23218442,0.18797755,-0.16116819,-0.37171966,1.6339145,10,Sequential LSTM
-0.047717668,-0.23303054,-0.42714432,-0.1509597,0.25394866,0.51523924,-0.15472403,1.0080136,-0.88657385,1.1229486,11,Sequential LSTM
-0.015949175,-0.4000464,-0.5159221,-0.26463342,0.2321009,1.2483124,-0.2978418,1.73791,-1.0872366,0.3633063,12,Sequential LSTM
0.027885005,-0.49328077,-0.5150155,-0.37822184,0.22264628,0.30281252,-0.42660362,2.4001746,-0.8670148,0.7266182,13,Sequential LSTM
-0.055368833,-0.38981918,-0.507654,-0.24649237,0.3394559,0.52480274,-0.26580983,1.5827429,-1.0576805,1.0758231,14,Sequential LSTM
-0.019386834,-0.37192532,-0.38761,-0.19371173,0.15044735,1.1626371,-0.20744148,1.3990347,-0.97513014,0.44308633,15,Sequential LSTM
-0.049845524,-0.3360936,-0.5440895,-0.20933142,0.120625794,-0.31400257,-0.23700303,1.5802274,-0.63930035,1.6288129,16,Sequential LSTM
-0.04265962,-0.049065832,-0.52679616,0.0016312397,0.2366046,0.0005492611,0.024720466,0.063724525,-0.5686504,1.859942,17,Sequential LSTM
0.02440407,-0.51582223,-0.4956708,-0.41571608,0.27834874,0.025865834,-0.46251774,2.3890016,-0.82391495,0.9960216,18,Sequential LSTM
-0.036897175,-0.44683456,-0.52683216,-0.31169876,0.22802077,0.4666216,-0.32464296,1.8916088,-0.73671,0.7973645,19,Sequential LSTM
-0.03813865,-0.348667,-0.57874006,-0.21503693,0.25780874,0.062929496,-0.22070217,1.3440536,-0.7568699,1.4933628,20,Sequential LSTM
-0.07544582,-0.37198654,-0.61297363,-0.24875742,0.17542809,-0.21419235,-0.30009016,1.7492045,-0.7844949,1.6833081,21,Sequential LSTM
0.07540381,-0.30921337,-0.6091619,-0.19237852,0.20229825,0.55477226,-0.23506834,1.2310812,-0.77009165,1.0523583,22,Sequential LSTM
-0.08845603,-0.29658124,-0.6531545,-0.23458648,0.2839299,-0.053088773,-0.26087466,1.4563726,-0.8183833,1.6648225,23,Sequential LSTM
0.009585831,-0.32628533,-0.45334756,-0.2504437,0.13981123,0.5820369,-0.29779723,1.7499497,-0.8724105,0.7189006,24,Sequential LSTM
0.008434797,-0.37511444,-0.560633,-0.28152496,0.16806681,0.2735008,-0.3151493,1.8576735,-0.8625391,1.0872849,25,Sequential LSTM
-0.024677541,-0.26257923,-0.43733472,-0.18834516,0.19857424,0.5869739,-0.21205209,1.275281,-0.88005495,0.94421464,26,Sequential LSTM
-0.071571425,-0.21492378,-0.63844854,-0.19950674,0.2768836,-0.4555845,-0.1750978,0.97512746,-0.42498583,1.9281075,27,Sequential LSTM
0.028022774,-0.19224218,-0.3850337,-0.1438791,0.11103423,0.43503344,-0.16830823,1.0317805,-0.7175236,1.0011158,28,Sequential LSTM
-0.016242448,-0.2344067,-0.56450164,-0.13671067,0.20896408,0.50850004,-0.15900767,0.98854756,-0.987854,1.3927115,29,Sequential LSTM
0.083440125,-0.12246181,-0.60643584,-0.084253825,0.2067032,0.11819601,-0.042441692,0.2755877,-0.49869752,1.6703637,30,Sequential LSTM
0.04444273,-0.2586787,-0.7851102,-0.20514116,0.16170537,-0.17638801,-0.21803653,1.1662648,-0.6901029,1.9610445,31,Sequential LSTM
0.027432388,-0.33180788,-0.55668765,-0.19265,0.13236849,0.6870018,-0.21576954,1.3925517,-0.9190856,0.9766463,32,Sequential LSTM
-0.032873645,-0.2835921,-0.5750579,-0.15574192,0.2567734,0.47226304,-0.25141558,1.3779247,-1.037428,1.2291481,33,Sequential LSTM
-0.038799606,-0.3099509,-0.59218246,-0.22748107,0.29133445,0.4395368,-0.23773593,1.3549154,-0.8277518,1.1481152,34,Sequential LSTM
0.025641836,-0.3223569,-0.5511124,-0.25827354,0.2602956,0.6226876,-0.27434418,1.4996425,-0.8377227,0.83554226,35,Sequential LSTM
-0.08694393,-0.32615447,-0.6870077,-0.22068828,0.20809089,-0.3524882,-0.23888288,1.4270083,-0.72983634,2.0069027,36,Sequential LSTM
0.009089631,0.002799395,-0.5493852,0.030864539,0.25755545,-0.1629025,0.06767414,-0.21468213,-0.3472389,1.9062256,37,Sequential LSTM
0.022692962,-0.23908558,-0.57297754,-0.0933764,0.31858307,0.4575953,-0.1680974,0.83394617,-0.62484145,1.0655608,38,Sequential LSTM
0.0036707954,-0.36148605,-0.6070701,-0.22367483,0.20754096,0.7665999,-0.3165661,1.7004519,-0.96450454,0.7950381,39,Sequential LSTM
0.081944555,-0.26611227,-0.66740716,-0.20888023,0.18612981,0.23136455,-0.20740032,1.1606816,-0.7816925,1.471372,40,Sequential LSTM
-0.036033176,-0.22844899,-0.62793916,0.4097183,0.1190237,0.43760732,-0.32281595,0.94888407,-0.97008866,1.2700926,41,Sequential LSTM
-0.074949846,-0.020978136,-0.49472332,0.04752925,0.1663451,0.11189139,0.084745586,-0.05540183,-0.8391297,2.0746715,42,Sequential LSTM
0.029495321,-0.30365416,-0.5920794,-0.08151737,0.30730546,0.6901694,-0.26976752,1.1248864,-0.6112565,0.70641845,43,Sequential LSTM
-0.043797042,-0.34746686,-0.6949926,-0.2526075,0.284396,0.2668644,-0.2432135,1.4608884,-0.95907223,1.529001,44,Sequential LSTM
-0.022701524,-0.17266865,-0.56294614,-0.08653079,0.13292885,0.4437461,-0.05642124,0.63929194,-0.94223744,1.6275389,45,Sequential LSTM
-0.090078376,-0.5055009,-0.80277634,-0.45430478,0.20834361,-0.4640559,-0.49873462,2.840226,-0.55425996,1.3211415,46,Sequential LSTM
0.06054997,-0.2222935,-0.49221987,-0.13054407,0.19498222,0.8944256,-0.10918025,0.74629563,-0.83747303,0.8954573,47,Sequential LSTM
0.018694844,-0.43256563,-0.614178,-0.34495294,0.17441653,-0.04846079,-0.34911776,2.1718345,-0.757922,1.1822513,48,Sequential LSTM
-0.059838943,0.028832573,-0.26476943,0.07897113,0.3672616,0.6122309,0.25618094,-0.43421966,-0.61292243,1.0282733,49,Sequential LSTM
-0.012903555,-0.24450134,-0.5914876,-0.16991575,0.22995001,0.46735722,-0.07763127,0.9162885,-0.9648258,1.4476696,50,Sequential LSTM
0.031574167,-0.2986182,-0.49783736,-0.15674683,0.14182116,0.9618903,-0.15021794,1.0897105,-1.0169685,0.8953929,51,Sequential LSTM
-0.015024297,-0.39316112,-0.80964786,-0.25022566,0.29262123,0.20010358,-0.4232321,1.9162256,-0.86401004,1.3463508,52,Sequential LSTM
-0.036653098,-0.14734268,-0.69534624,-0.0234476,0.25738975,-0.028143458,-0.09703877,0.4280198,-0.4092538,1.7518162,53,Sequential LSTM
0.042358894,-0.25735912,-0.62953925,-0.18418606,0.14554286,0.19468392,-0.20717536,1.190683,-0.8365316,1.5415227,54,Sequential LSTM
-0.06619167,-0.20722722,-0.59735143,-0.124869265,0.25986308,0.26055786,-0.07129272,0.78758043,-0.926814,1.685745,55,Sequential LSTM
-0.028298423,-0.48819894,-0.39813268,-0.3353547,0.16964334,0.62313825,-0.40636006,2.335674,-0.91219705,0.4400863,56,Sequential LSTM
-0.017641837,-0.055987675,-0.4677177,-0.034296893,0.4274089,0.18442906,0.044814188,0.00038023753,-0.47603765,1.3946494,57,Sequential LSTM
-0.05904609,-0.42518172,-0.61838746,-0.2629528,0.26299784,0.048709832,-0.25482675,1.4552758,-0.317287,1.1706984,58,Sequential LSTM
0.1024739,-0.28950566,-0.59476686,-0.24745984,0.16308703,0.3329906,-0.2747602,1.4767632,-0.8245324,1.1557101,59,Sequential LSTM
-0.04949635,-0.4225648,-0.6486982,-0.27068102,0.19451344,0.16468626,-0.3017811,1.8166054,-0.92364836,1.4410647,60,Sequential LSTM
0.0465703,-0.3286815,-0.58622295,-0.2257266,0.18244623,0.7729716,-0.22606249,1.3957311,-1.0392036,1.008178,61,Sequential LSTM
-0.006740164,-0.32066,-0.56306714,-0.21450144,0.19989742,0.8561443,-0.19420277,1.3307927,-1.020324,0.9326612,62,Sequential LSTM
0.05284252,-0.16529718,-0.50274974,-0.09156399,0.1747936,0.38951343,-0.0749949,0.5232196,-0.77030206,1.4645387,63,Sequential LSTM
-0.054634582,-0.29857707,-0.7562588,-0.1419574,0.15310661,-0.17091696,-0.21404707,1.2166902,-0.84418356,2.1107786,64,Sequential LSTM
0.011302526,0.1420244,-0.2534295,0.22736944,0.26648593,0.42478555,0.49389637,-1.0938723,-0.20096451,0.98240215,65,Sequential LSTM
-0.10847599,-0.4306793,-0.78264076,-0.31817833,0.25716475,-0.34812978,-0.36461368,2.0828853,-0.8104891,1.823157,66,Sequential LSTM
0.047720853,-0.046433464,-0.49769202,0.1308791,0.2480585,0.73451823,0.15430781,-0.48921502,-0.4565391,1.1743951,67,Sequential LSTM
0.1028842,-0.16094938,-0.51263326,-0.047745734,0.15304784,0.8340402,-0.055771224,0.42382038,-0.9173011,1.180608,68,Sequential LSTM
-0.01251481,-0.29112014,-0.61801356,-0.19590017,0.20398459,0.58064705,-0.18710151,1.2141869,-0.9486181,1.2544497,69,Sequential LSTM
-0.04990783,-0.5163939,-0.64977634,-0.42013526,0.18235032,0.37590405,-0.48394898,2.83558,-0.9617629,0.68809086,70,Sequential LSTM
0.072000824,-0.1942704,-0.5471543,-0.10841859,0.15577473,0.59193474,-0.11486373,0.70767623,-0.8414618,1.2787824,71,Sequential LSTM
0.026144579,-0.33619756,-0.5745749,-0.21222249,0.19172484,0.82455695,-0.21204682,1.3566428,-1.0036085,0.93958104,72,Sequential LSTM
0.020955373,-0.22647946,-0.70231295,-0.09629636,0.15238172,0.26609066,-0.08152717,0.6590014,-0.7406298,1.7488165,73,Sequential LSTM
0.013354488,-0.23172207,-0.673924,-0.2007616,0.2272653,-0.17093275,-0.20037615,1.0401758,-0.6020982,1.7990193,74,Sequential LSTM
0.033332158,-0.34097415,-0.46474794,-0.22621284,0.16264327,0.9646892,-0.25395474,1.535553,-1.0037755,0.5934475,75,Sequential LSTM
-0.05062055,-0.22064528,-0.61218435,-0.1524806,0.23758931,0.1698952,-0.0931206,0.82973933,-0.79684186,1.6886693,76,Sequential LSTM
0.015572558,-0.114359654,-0.5636056,-0.10750271,0.30162802,-0.1216037,-0.060565565,0.33072603,-0.32823288,1.6479435,77,Sequential LSTM
0.004910579,-0.42728093,-0.45137385,-0.2834586,0.1751028,0.80790466,-0.325047,1.9779044,-0.9735923,0.49493018,78,Sequential LSTM
0.027156828,-0.22096877,-0.39227444,-0.015705712,0.13838367,1.579113,-0.05965682,0.62207776,-1.0991683,0.4210429,79,Sequential LSTM
-0.018420633,-0.19089065,-0.35151166,0.045953657,0.3331407,0.8416977,-0.17059128,0.68625057,-0.7799738,0.60434544,80,Sequential LSTM
-0.012318537,-0.39857468,-0.6355329,-0.24337813,0.24835028,0.93413705,-0.25984982,1.5549307,-0.98913777,0.8013738,81,Sequential LSTM
0.15702236,-0.18533805,-0.7014432,-0.15860483,0.23536934,-0.26256752,-0.22093037,0.80140424,-0.31902266,1.6541107,82,Sequential LSTM
0.010676728,-0.29756024,-0.6551745,-0.22433,0.20342527,0.18330944,-0.2626987,1.4256841,-0.83717746,1.4538454,83,Sequential LSTM
0.092018716,-0.08107933,-0.67504185,-0.013267443,0.27251008,-0.23754993,-0.0762725,0.15554096,-0.23960942,1.8027507,84,Sequential LSTM
0.014623174,-0.24971183,-0.4838309,-0.18285328,0.1843154,0.65094197,-0.20876151,1.260804,-0.9335383,0.9480112,85,Sequential LSTM
-0.08177287,-0.16751093,-0.62879515,0.33887994,0.20969076,0.32834035,-0.17322552,0.45714623,-0.8808752,1.5981224,86,Sequential LSTM
0.006057463,-0.3101587,-0.69343424,-0.3074479,0.15933183,-0.3159061,-0.35429054,1.8459747,-0.6477222,1.6175957,87,Sequential LSTM
-0.0020883847,-0.2927266,-0.6461229,-0.1730873,0.18207203,0.378294,-0.14937145,1.0564433,-0.87338877,1.519976,88,Sequential LSTM
-0.09072979,-0.029152554,-0.47253817,-0.020936597,0.115007356,-0.42813352,-0.027502595,0.20505868,-0.5708865,2.3198137,89,Sequential LSTM
0.049687088,-0.19966854,-0.58017516,-0.075696774,0.16051266,0.7349277,0.022268945,0.4099326,-0.852362,1.3305734,90,Sequential LSTM
