Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,Model
-0.009016035,-0.003547985,-0.044273086,-0.007538743,-0.027012978,0.0013867508,-0.0086770095,0.004948255,0.041880507,-0.013129373,0.017585235,-0.0048270724,0.04882036,0.016345656,-0.020173665,-0.00455632,-0.008179835,0.039059095,-0.002809632,0.0006827115,-0.011512376,0.0028484657,-0.010250379,-0.023870688,-0.019784302,-0.048486106,-0.0029849284,0.0020139976,0.041710325,1.0533491,1,Sequential RNN
-0.009559592,-0.00517962,-0.047883734,-0.0067857276,-0.026903255,0.0017942764,-0.009155874,0.0074173347,0.040215384,-0.012489026,0.015987303,0.0019800442,0.052772492,0.01234836,-0.017484158,-0.0028126433,-0.009417628,0.03315226,-0.010036578,0.002116899,-0.011349395,0.0003020281,-0.009902951,-0.021974377,-0.0137618445,-0.043395076,-0.004102503,0.002500701,0.039771166,1.0518358,2,Sequential RNN
-0.0063186693,-0.00043844306,-0.040381968,-0.003984007,-0.02886215,-0.012247286,-0.011876414,-0.0026338429,0.057247378,-0.012149822,-0.0002935834,0.035718594,0.04846163,-0.020150129,-0.01561825,0.005060417,-0.011146424,0.052447595,-0.012817219,-0.0047312663,-0.021814855,0.0041969707,-0.046291437,-0.01680055,-0.020179993,-0.06631657,-3.9968618e-5,0.0036377762,0.08856112,1.0597614,3,Sequential RNN
-0.005604598,-3.3112276e-5,-0.043890033,-0.004804254,-0.02866819,-0.009029918,-0.010496871,-0.005165964,0.04988811,-0.016058952,0.001979474,0.039455432,0.05553922,-0.022182899,-0.009268235,0.005191317,-0.009356503,0.058431987,-0.013924575,-0.0027911242,-0.019341962,0.0019192758,-0.05012393,-0.021811169,-0.018948369,-0.06291004,-0.003670786,0.0043275915,0.08335612,1.0579929,4,Sequential RNN
-0.00667094,0.00091078156,-0.05021222,-0.0057201413,-0.030966425,-0.006686122,-0.010183449,-0.004783771,0.049598984,-0.019374812,0.0023913283,0.030918133,0.064936854,-0.022275724,-0.009033934,0.0038963263,-0.010156854,0.060492404,-0.013105189,-0.0010866831,-0.018104048,-6.114352e-5,-0.043230806,-0.022196243,-0.016708385,-0.0633769,-0.0048226323,0.004564568,0.081620745,1.0594263,5,Sequential RNN
-0.008470828,-0.0013895929,-0.05010175,-0.0055501093,-0.029267255,-0.004748026,-0.010981129,0.001673102,0.040916093,-0.019164499,0.008288493,0.022454917,0.06339855,-0.017019613,-0.00867039,0.0033206358,-0.012028403,0.061021697,-0.0089971665,0.003105561,-0.015804466,-0.005176549,-0.03652269,-0.025181191,-0.016733719,-0.05707472,-0.005014925,0.0031387315,0.07472125,1.055858,6,Sequential RNN
-0.0066831973,-0.0020263216,-0.056123596,-0.0060006646,-0.028310414,-0.00024390694,-0.011694337,0.0021360347,0.034474544,-0.014680431,0.011053443,0.021910232,0.06591278,0.0027250473,-0.019484537,0.00035408157,-0.020636026,0.054963373,-0.00939358,-0.0013920953,-0.012597169,-0.0026643693,-0.034957767,-0.02445648,-0.01900754,-0.039725684,-0.0058211517,-0.0014098339,0.06825772,1.0555218,7,Sequential RNN
-0.007940304,-0.0030603923,-0.05913204,-0.0070256935,-0.029383292,0.00085554307,-0.0121473335,0.0032682084,0.03735752,-0.01560701,0.015089749,0.008765109,0.06801525,0.0063372203,-0.019306017,-0.0014972774,-0.01627169,0.051261287,-0.007360484,-0.00038107389,-0.013735577,-0.0026799946,-0.020489033,-0.025043052,-0.019859342,-0.04321177,-0.0082534095,0.0023717827,0.060004104,1.059059,8,Sequential RNN
-0.008997886,-0.0039729183,-0.05881476,-0.0068436856,-0.030701965,0.0020603773,-0.011365511,0.0044935965,0.038099643,-0.021712147,0.010164353,0.010103756,0.07491539,0.000859447,-0.0175079,-0.0010581384,-0.016515853,0.050975557,-0.0093403775,0.0065317866,-0.011948887,-0.003272468,-0.020709576,-0.023053886,-0.016814245,-0.043960102,-0.008764823,0.0023558624,0.058343418,1.0564519,9,Sequential RNN
-0.00720293,-0.00772153,-0.059805155,-0.0071882806,-0.03136863,-0.0015691372,-0.011982343,0.0063042073,0.04368021,-0.018367594,0.010641543,0.006000877,0.07321403,-0.0023036583,-0.0100024,-0.00440159,-0.013301624,0.051475123,-0.008945972,0.0029843864,-0.011942227,-0.0023323894,-0.014791463,-0.019682342,-0.015469459,-0.053023417,-0.005917522,0.0049167196,0.05049112,1.0576115,10,Sequential RNN
