Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,37.19122,0.028216498,5.0,112,10,0.013470583,Sequential RNN,37.163002,Yellow,6.827309
0.1,10.010786,0.1316206,5.0,8,10,0.051895257,Sequential RNN,9.879166,Red,16.465864
0.05,20.96,0.005225707,5.0,35,10,0.3975606,Sequential RNN,20.954773,Red,12.4498
0.01,62.20296,8.242864,5.0,91,10,0.008710116,Sequential LSTM,53.9601,Yellow,8.433735
0.1,56.97667,0.08332887,5.0,8,10,0.051895257,Sequential LSTM,56.89334,Red,26.90763
0.05,57.73101,2.4863813,5.0,17,10,0.026435584,Sequential LSTM,55.24463,Red,18.072289
