Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,16.423672,0.46296397,5.0,115,2,0.020671552,Sequential RNN,15.960709,Yellow,4.4176707
0.1,14.442153,0.86556935,5.0,28,2,1.6663778,Sequential RNN,13.576584,Red,17.670683
0.05,18.06058,2.7281058,5.0,56,2,1.600989,Sequential RNN,15.332474,Red,11.24498
0.01,16.423672,0.46296397,5.0,115,2,0.020671552,Sequential LSTM,15.960709,Yellow,4.4176707
0.1,9.2659445,0.5038896,5.0,48,2,4.787638,Sequential LSTM,8.762054,Red,16.064257
0.05,20.111933,4.7794595,5.0,48,2,1.0916126,Sequential LSTM,15.332474,Red,11.24498
