Day,Actual_Return,VaR_1_percent,VaR_5_percent,VaR_10_percent
1,-0.0027100281143034696,0.0171313833637213,0.011950143186992196,0.00918833674917624
2,0.004040447031204342,0.021060649425194203,0.014768790159989971,0.011414979714660843
3,-0.005389293562397226,0.020433033580463486,0.014322631113828064,0.011065544336458524
4,0.00155321357907936,0.020298713481113402,0.0142343612243079,0.01100182103455695
5,-0.001252636347151369,0.019762304380870444,0.013847539517368748,0.010694735339026434
6,0.002888798540012911,0.018765386231228316,0.013149211875649498,0.01015556827642026
7,0.004449044808726139,0.01692457677889729,0.011828673627954681,0.009112355208289237
8,-0.009552224177220939,0.013300556612175272,0.00923940586103281,0.007074651495886389
9,-0.0009534438381965161,0.014308589572801494,0.009956612825996367,0.0076368366746156595
10,0.005723447925664722,0.01206786286697464,0.008367264173125845,0.006394698349532433
11,-0.008575472719742357,0.014023739526154873,0.009756372359218668,0.00748169646847294
12,0.0031968642701874976,0.021853230858102125,0.015363046732956374,0.011903521274178241
13,-0.013054149948813615,0.018856668456871426,0.01321879134811604,0.010213579320982113
14,-0.05240366001056254,0.017095345412630462,0.012063023212037468,0.009380595959738999
15,0.009711876040468812,0.013228097324152494,0.009192105721698388,0.007040762180302144
16,0.010554349814775078,0.02478076201563127,0.017424716040498774,0.013503651886353258
17,0.0005528464028790002,0.01590688100332984,0.011097919637512384,0.008534552565865196
18,-0.00730107486089307,0.017365747345846047,0.012138256070558294,0.009351795963466582
19,0.004838197839832008,0.015426486021794838,0.010758702297325685,0.008270588505868561
20,0.015441707361547348,0.021389811731735424,0.015013129456609799,0.011614104983965742
21,0.0022342562576892376,0.02582994145065794,0.018261547722846178,0.014227293797448722
22,0.0032158465676340757,0.0247101900420946,0.017381108760761897,0.013474417857496443
23,0.010653063012359873,0.02150293194776673,0.015089853363953788,0.011671428215753937
24,0.0034663489419724048,0.022221467480835193,0.015599093184012884,0.012069105122711126
25,-0.000297768802433759,0.02216670367497796,0.015567460832560873,0.012049802753563217
26,0.0012901277897537351,0.020377257853197488,0.014289826281848213,0.01104498390240653
27,-0.002163919666536227,0.020516334606525122,0.014398294039385124,0.011137135851614462
28,-0.004280239894269824,0.019952683296517344,0.014013548066631111,0.01084775351677986
29,0.0007108091299420148,0.01706169210117005,0.011925797437099974,0.009188161955370993
30,0.00875907779214388,0.017293478835291858,0.012101287142455537,0.009333643112353358
31,0.0014085532098860782,0.016451989982158924,0.011489641940057327,0.00884451368854062
32,0.005759546532595009,0.017000457205671574,0.011887765294551118,0.009162497800077218
33,-0.005947734630939767,0.01241358852882349,0.008608718016896664,0.006580571180142717
34,-0.0030730034776898325,0.015327516370119573,0.010683956167881332,0.00820875447417725
35,-0.0005198801463814975,0.01796638573198244,0.012592845641777026,0.009728535725852552
36,-0.001120897907458663,0.017212899867348225,0.01207002235340481,0.00932866473584026
37,0.0017965209344500005,0.016178515708141623,0.01131196064234552,0.008717893845159051
38,-0.004109737002894543,0.01509900426222985,0.010539143614610036,0.008108557102002117
39,0.013127559130635978,0.014037507670482768,0.009845815017812029,0.007611476643480931
40,-0.0029706750076602248,0.015415455116214932,0.010755253590446563,0.008271181411512762
41,0.009437286308101952,0.015629976467691722,0.010945462686242946,0.008448431111109456
42,0.00012210243229037517,0.01728288692074459,0.012091848200162323,0.009324818749984112
43,-0.011338657593033076,0.016680363922299938,0.011682357258448631,0.009018221547761373
44,-0.004001199847855151,0.018999612967255077,0.013339555531125586,0.010322520510105019
45,0.017141387676845744,0.017847118697605076,0.012496344227523576,0.00964416928972683
46,-0.003426122698660493,0.01767706304558466,0.012346445366408079,0.009505014797331575
47,0.010517893072873161,0.020025141766175314,0.014028795042065672,0.010832504497496216
48,-0.012469269310709952,0.011800047892841177,0.008168193894997833,0.006232271719935963
49,-0.002889147161405802,0.016357003435356746,0.0113992608262129,0.008756587453056928
50,0.008324125139123738,0.013012969731623969,0.009026507849890742,0.006901565613372149
51,0.0030384138497262896,0.02289485030314061,0.016070340345035274,0.012432605962080446
52,0.006297740562350385,0.018234755928745124,0.012746252366483687,0.009820662361930235
53,0.007845412106304168,0.00875437230768484,0.0060175585355061205,0.004558728286899843
54,-0.004910313002510935,0.02108174246318106,0.014769354048764501,0.011404600752974179
55,0.00925795868555218,0.014404882673236792,0.010023086559607815,0.007687415503444353
56,-0.02766611184264481,0.024086875222466247,0.016927736180321735,0.013111631228341622
57,-0.006306776566057562,0.016541719311951544,0.011526317459833502,0.008852909424123005
58,0.0044915495417507285,0.012311667253518375,0.008522829322841194,0.006503228487546307
59,0.006546699685092508,0.017643959307592542,0.012301464605623817,0.009453703112503924
60,0.0038734751622067393,0.024439739300939806,0.01715702520439016,0.013275049848960614
61,-0.007328764136603124,0.023632840593230942,0.016588810667388428,0.012834063438194841
62,0.014108188292721837,0.022557571409540463,0.015825803934180722,0.012237504971544032
63,-0.013840685272329449,0.032062765367829496,0.022668930981094976,0.017661644810192435
64,0.0005324478185056225,0.02082647825002976,0.014582693253459648,0.011254508299340778
65,0.020919654976332337,0.02124673202271596,0.014894251036925776,0.011508126811019995
66,-0.0032605796811310053,0.021369361787817235,0.01494671910665802,0.011523195915379321
67,0.006418171763200372,0.01667873564369938,0.011608360940020225,0.008905650194887283
68,-0.0005301326595856548,0.0209485542044117,0.014662942517060738,0.011312462278428727
69,0.0006394861398633793,0.019950862021710827,0.013958371653699895,0.010764136699826227
70,-0.0025955731160151882,0.019760837442226172,0.013830754250288858,0.010669784795555753
71,0.0011767776045578122,0.014239246671618598,0.009886565234007421,0.007566413454487808
72,0.004030185505593732,0.015507394140395165,0.010794459781228062,0.008282278911363659
73,0.009969224718785754,0.018716615766891282,0.013103104490867355,0.010110880418625528
74,0.0006136122377234251,0.013326786695899725,0.009234251226230852,0.0070527675617818066
75,-0.012085431719491693,0.0167851654693171,0.011711590293017925,0.009007173569087529
76,-0.0030214897596442135,0.01933834872360608,0.0135292555529559,0.010432778576530036
77,-0.0024661625638378263,0.013501521417326103,0.009356345508943414,0.0071468024035940495
78,-0.002720517665113302,0.017811680743081912,0.012450655591144187,0.009593016633503374
79,0.007770883471721411,0.020009281120553227,0.014056064530098333,0.010882764056772154
80,-0.0017575769283712209,0.013010005392917998,0.009016636239292306,0.006888012152998433
81,0.0068633423544441925,0.01669894383380849,0.011667558317823946,0.00898563035555906
82,0.012992397644601255,0.01283735313593178,0.008889353817475586,0.006784913652131096
83,-0.003684658008278698,0.014404569896047633,0.009981870072547225,0.007624395717289298
84,0.007296924753337786,0.018796507312069177,0.013134300267371838,0.010116119419757838
85,0.0029395006238643303,0.017734963629196007,0.012370489229619032,0.009511011686232187
86,0.005182617906348377,0.011616829603778443,0.008007603509239847,0.006083742903780947
87,0.0011581178898201138,0.016702417201157307,0.011637332821441531,0.008937442028729599
88,-0.0027278022293582786,0.015862036416462524,0.011041643344718698,0.008472182720573311
89,0.004564148086159051,0.018839552241499864,0.013194500402958628,0.01018546396038819
90,-0.01390987481923461,0.018912236748131486,0.013302838122062378,0.010312806255303075
91,-0.0038378765991076533,0.012758568011177262,0.008832271472182518,0.006739399748753603
92,-0.0026558803858200333,0.017783678641182604,0.012459685699150189,0.009621786377626302
93,-0.03313087607324112,0.011747835123447174,0.00824729694178259,0.006381371303097945
94,0.001033829659261018,0.014944960118936403,0.01039208506516918,0.007965222151046562
95,-0.008158732964556275,0.017951728602421425,0.012538724004224696,0.009653377940868731
96,0.0051475265716873116,0.022046644078129285,0.015501508896879127,0.012012692346521112
97,-0.018168358591915398,0.020373847047772748,0.01428441877854522,0.011038512079970194
98,0.007558393028987229,0.012363044827108075,0.008553268788661651,0.006522507111780518
99,0.006368823662435651,0.021672191833984,0.01519827192006635,0.011747415930709364
100,0.009380383669579632,0.018994336292290706,0.013281974144616113,0.010237058638586923
101,-0.014057270940268278,0.012450434421816285,0.008614557806565351,0.006569883487422783
102,0.002695577686880231,0.023975445570612673,0.016939961805837064,0.013189770019326719
103,0.006901935325033663,0.02430732789464025,0.01712386186810104,0.01329478966893256
104,0.011228477649044036,0.021854864317231472,0.015445320697012389,0.012028779824560807
105,0.004696056985711693,0.025303386221279898,0.01781689057859009,0.013826291579623281
106,0.0037310481155958175,0.021606699568400146,0.015149273989260081,0.011707210134299957
107,-0.003980705595249575,0.018292515196214658,0.01277971987847636,0.009841181405144494
108,-0.0008607849930653275,0.021861459252204445,0.015359669464422224,0.011893957727322449
109,-0.0025791181549327962,0.019498024624543708,0.013660730979031054,0.010549222031422986
110,-0.0004788213081774115,0.019514447289398957,0.013731515759383695,0.0106489839746619
111,-0.030735460516506673,0.01957426147242656,0.013763762738996547,0.010666536541881872
