Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day
-0.6373663,-0.7562712,-0.9267104,-1.2868316,0.30073518,0.36512172,-2.7416334,7.2287927,-1.0372956,0.49145922,201
-0.42407376,-0.6650302,-0.46404576,-0.79340345,0.34814468,0.42975459,-1.5434024,4.688572,-0.54511464,-0.031401012,202
-0.24153319,-0.2665046,-0.36305973,-0.45511326,0.2036767,0.18428907,-1.9038675,4.085422,-0.247744,0.004434459,203
-0.473012,-0.37721875,-0.67032564,-0.7889809,0.7804649,0.13344863,-3.24199,5.7169433,-0.13787065,0.05854142,204
-0.29107124,-0.35685384,-0.37222493,-0.50202996,0.26446012,0.32795322,-1.3549521,3.5453687,-0.42336625,0.1627164,205
-0.042246193,-0.3163931,-0.1266704,-0.5134511,0.48348638,0.26680577,-1.180686,2.9700482,-0.8230228,0.28212917,206
-0.07357986,-0.348198,-0.2703049,-0.5780627,0.42925775,0.26685822,-1.2527106,3.1715543,-0.6730768,0.32826254,207
-0.15594666,-0.40302086,-0.35670757,-0.6545744,0.53753376,0.14404993,-1.4083945,3.4869788,-0.71132267,0.5214041,208
-0.06070223,-0.24895726,0.25532857,-0.31648004,0.5945088,-0.14534608,-0.63528377,0.99123,0.8007065,-0.23500448,209
-0.008222653,-0.419983,-0.4685594,-0.7707859,0.3297686,0.07188726,-1.1704314,3.1474915,-0.24137768,0.5302129,210
-0.021049878,-0.60457057,-0.44379595,-0.896421,0.5271893,-0.022648577,-1.0773779,2.8765104,-0.1932916,0.8554557,211
-0.116850786,-0.51149154,-0.3665555,-0.9239217,0.3759994,0.111628905,-1.4185258,3.9269505,-0.6085498,0.53131634,212
-0.20516229,-0.6643124,-0.43615395,-1.0768234,0.6075941,-0.031781506,-1.4627018,3.793097,-0.40953478,0.8857789,213
-0.04785276,-0.64152133,-0.6080968,-0.8903204,0.45196164,0.2230201,-1.4204882,3.837255,-0.28932914,0.38537195,214
-0.21953164,-0.67128927,-0.49850768,-1.1201776,0.44558695,0.102806695,-1.4989647,4.358348,-0.3977148,0.4994442,215
-0.38075984,-0.5701936,-0.598031,-0.8346282,0.8368319,0.24682915,-1.895469,4.07879,-0.22376396,0.340394,216
-0.06544338,-0.56206924,-0.6132794,-0.54461515,0.51755196,0.15254606,-1.2661389,2.7080624,0.39922616,0.27415964,217
-0.20454405,-0.21383046,-0.32052326,-0.43488088,0.35872936,-0.11401201,-0.980557,2.3328722,-0.23445737,0.8112035,218
-0.25302598,-0.02328057,-0.1994843,-0.1362084,0.707723,0.06908694,0.21440935,-0.36449942,-0.1420864,1.1273657,219
-0.3355838,-0.0060173627,0.11064952,0.32316697,0.6815159,0.10613918,0.23079146,-0.75815725,-0.09880908,0.74630445,220
-0.2822877,0.015168662,-0.135602,0.044232823,0.6333851,0.2629983,0.12560211,-0.21372241,-0.11263635,0.6628614,221
-0.18985063,-0.23443593,-1.0736697,-0.33080024,0.55587834,0.29660183,-0.27772903,0.98348725,-0.1304289,1.400947,222
-0.19019157,-0.33132067,-0.31810308,-0.15164027,0.71312994,0.28718758,-0.27366576,0.67593205,0.39278919,0.19588257,223
-0.10759711,-0.7201153,-1.1489922,-1.1779557,0.20493068,0.28750753,-1.3235921,3.7893736,-0.38666242,1.5831028,224
-0.13689919,-0.51959366,-0.66059846,-1.0502223,0.12243036,0.10941386,-1.2401687,3.8528185,-0.33210048,0.8549201,225
-0.10317291,-0.65207016,-0.9345557,-1.5218315,0.20725985,0.23056267,-1.2084422,4.4967947,-0.3212672,0.8067226,226
0.16108197,-0.40661705,-1.0257133,-0.3742372,-0.019515233,0.06316016,-0.80138093,2.095547,-0.22130798,1.5289825,227
-0.14415589,-0.40848166,-0.4119013,-0.3751079,0.15907158,0.6147048,-0.75571936,2.3955395,-0.17121787,0.09726819,228
-0.014486212,-0.43900383,-0.6526308,-0.49665496,0.14513145,0.81272227,-0.9524098,2.4774394,-0.24422452,0.364117,229
-0.13410327,-0.600505,-0.6987324,-0.5165465,0.34860945,0.7370662,-0.9872043,2.9917674,-0.36032534,0.21997364,230
-0.08754391,-0.41721234,-0.78170764,-0.30495185,0.035423107,0.49947825,-0.63973486,2.4637945,-0.7424749,0.97492975,231
-0.30503044,-0.4889853,-0.72976667,-0.45600986,0.43583164,0.8521573,-1.0541526,2.9550502,-0.46662903,0.25753486,232
-0.22475456,-0.4723254,-0.966125,-0.57076067,0.2725528,0.72444177,-0.77593917,3.0713875,-0.6361637,0.5776864,233
-0.17712182,-0.23921803,-0.8146658,-0.2769348,0.33765882,0.68023866,-0.91986716,2.2753756,-0.6647783,0.79931295,234
-0.021738613,0.20709029,-0.6371024,0.51833075,-0.12051762,0.0072976174,0.6185559,-0.52275723,-0.50132656,1.452168,235
0.470388,-0.39717054,-0.7756605,-0.5323083,0.23298453,0.39734152,-1.3569523,2.8800256,-0.7598831,0.8412353,236
0.014957055,-0.37903816,-0.20565903,-0.77317977,0.35984433,0.5445846,-0.63397557,2.5186095,0.16582963,-0.61197263,237
0.12547536,-0.48511118,-0.25084254,-0.9360151,0.5270906,0.6940976,-1.4002248,2.9906256,0.22243546,-0.4875309,238
0.112966865,-0.34806427,-0.9495795,-0.57920146,0.37653914,0.9679227,-1.1699445,2.2281528,-0.10182623,0.46303445,239
0.06287481,0.04598987,-0.46965086,0.21968845,0.1767091,0.26205754,0.5218296,-1.0441076,0.11628679,1.1083223,240
0.0672833,-0.01109726,-0.4624461,0.08389839,0.2526202,0.31866992,0.26390523,-0.65879685,0.39594254,0.7500206,241
-0.16922134,-0.03088355,-0.3197121,-0.05353608,0.70693725,0.23517907,0.07203057,-0.25211945,0.070237204,0.74108845,242
-0.15905243,0.04780508,-0.2742396,0.0038361705,0.5125218,0.13265947,0.20365515,-0.47173265,0.059593607,0.9449534,243
-0.0042666574,-0.25317276,-0.3118418,-0.6486065,0.2830757,0.24002616,-0.893422,2.3675747,-0.20152201,0.42215517,244
-0.19690222,-0.07045122,-0.23407365,-0.26167524,0.12348259,-0.00094640726,-0.2719355,1.049755,-0.048479177,0.9112258,245
-0.11271978,-0.15679955,-0.23719154,-0.58726287,0.16557209,-0.073476404,-0.80894893,2.1049812,-0.3076636,1.0135094,246
-0.3866877,-0.20635466,-0.41239077,-0.7963127,0.55225945,-0.12256745,-1.1889983,2.850621,-0.7403882,1.4508194,247
-0.43718514,-0.23620741,-0.38149446,-0.74061865,1.1546507,0.18520446,-0.8437457,2.1345768,-0.2558306,0.4206501,248
-0.6944697,-0.18891467,-0.097852275,-0.43329164,1.1966358,-0.17794712,-0.7955485,1.6801095,-0.4952109,1.0064894,249
