Day,Actual_Return,VaR_1_percent,VaR_5_percent,VaR_10_percent
1,-0.024361676196130708,0.023431512892787755,0.016395655569823565,0.012645264661988027
2,-0.003318852542275786,0.01274228477443627,0.008907590395949194,0.006863546255874586
3,0.004507647712966129,0.015585872112550667,0.010916454375908949,0.008427469591179224
4,0.004795270138723754,0.013082089599490804,0.00913855284458539,0.007036491402543298
5,-1.1116802255645196e-5,0.013223691409394316,0.009167445862962604,0.007005306166406494
6,-0.005838894792221837,0.012716933715049818,0.00886490950622978,0.006811627879501918
7,0.0007904908138476254,0.011533614295266711,0.008011278336437345,0.0061337336182948204
8,-0.005465273537087083,0.011241166092892501,0.007796367444927722,0.005960153187642532
9,-0.0007600417145500779,0.018474104986617185,0.012874670547244668,0.009889949987050504
10,0.016066049793927836,0.015071027601910869,0.010463983877478001,0.008008246914234051
11,-0.021192516976323534,0.012227687298592915,0.008483532921585157,0.006487750191990715
12,0.003619319281649202,0.010455911247260294,0.007281475979752513,0.005589376123503873
13,-0.009741721937504217,0.009531256633931732,0.006635029752128143,0.005091225995748257
14,0.006651877168824077,0.02021540583791858,0.014245973839498296,0.01106402991082493
15,-0.0004135881983172271,0.018143922379411658,0.012721074039775222,0.009830480871951394
16,0.011183164918718458,0.020246432265766726,0.01422661363966505,0.011017811640729794
17,-0.024565842716059702,0.019771891163800633,0.013857931949503806,0.010705557214129727
18,0.005806117714809462,0.011816727798404366,0.00825353195440597,0.0063542072974729046
19,-0.002128683704707794,0.013282534368932697,0.009275382904233236,0.0071394122997018045
20,0.006983391312278778,0.012728701147613744,0.008883979398255424,0.006834590271945483
21,-0.015241766635991217,0.02448317026016256,0.017225910442942464,0.01335750322759607
22,0.028503843682715326,0.020360417628713094,0.014309916338349922,0.011084759262869994
23,0.012273458821562768,0.02065150264189825,0.014409094586465578,0.011081643596565343
24,-0.007479483122353865,0.026365046764701736,0.01849251373846476,0.014296141508620382
25,0.0009271780320274457,0.019195811940948528,0.013416013044291322,0.010335151077350694
26,0.0014199711237507236,0.019235474330909056,0.013453924589886446,0.010372129353482322
27,-0.010837233427162621,0.019655186074131657,0.0137483519432164,0.010599775159776989
28,0.010111966782416583,0.01711097362567502,0.011895495589777217,0.009115439015576186
29,0.003222444730962306,0.013072697503024306,0.009114623645745393,0.0070048133517773385
30,0.00649173524316734,0.01524304029474679,0.010649726006737598,0.008201307377446357
31,-0.0026092137895923307,0.012733456962929544,0.008882322533462184,0.006829515194406896
32,0.004687812626923107,0.011929240078240934,0.00826504957579262,0.006311890761712241
33,0.008344304145225466,0.012710410394239988,0.008781575135714256,0.006687350174121244
34,-0.00488392015952006,0.013303410595446853,0.00921376866165273,0.00703382736654661
35,0.0012208972025645527,0.00987354100392138,0.006801122133510418,0.00516340106161735
36,-0.004837209451098799,0.011629990323964326,0.008082653859576416,0.006191782880761716
37,-0.0072488765271495805,0.011813821567423256,0.008208251004608598,0.006286338942491535
38,0.004589132537614353,0.00862680820749055,0.005953615475771781,0.0045286977641507626
39,0.0069748762809705,0.00887672144099749,0.006141065367196673,0.004682852217725753
40,0.0001300762831702531,0.01032874099820574,0.007149105670456027,0.005454233975928647
41,0.005211048967707148,0.008961073297602656,0.006187463520607086,0.004709019542560989
42,0.005708782212049455,0.009245368288875755,0.006420391389235011,0.004914566698237081
43,-0.007064570078659802,0.009002964937887114,0.006220890388100059,0.004737934350548369
44,-0.01658412813252951,0.015812375235941218,0.011017590936986588,0.008461780804063634
45,0.0002099172466461961,0.01620906438264609,0.011294848143458002,0.00867537605120356
46,0.014646863187681079,0.023796974846989342,0.016669049018483175,0.012869581946900596
47,0.0003969910570307371,0.015492374726405585,0.010780728856799846,0.00826923480295714
48,-0.009982473914038748,0.014093636847706802,0.0097853146440103,0.007488808094903354
49,0.016773981401190144,0.016393497493269953,0.011427856306264732,0.008780972677949172
50,0.0003697801238892374,0.014315474178002024,0.009964185061620444,0.007644775444518368
51,0.00131572632560131,0.014031000333468047,0.0097529714903082,0.007472612503425638
52,-0.00020185840416863591,0.013102836150254154,0.009083594665001428,0.006941179600175084
53,0.003037342131038367,0.010305596220579543,0.007106919895736991,0.005401898594829729
54,0.0038886180265098593,0.011799135648910167,0.00816976932813768,0.006235173183584944
55,0.017172583119571375,0.01108957954501638,0.007647574025939378,0.005812848617092167
56,0.0014957322508590237,0.004290276924983944,0.0028748610144951146,0.00212038821639314
57,0.007226731522004473,0.006945752101140088,0.004747160296583008,0.003575223695916019
58,0.004314682925942421,0.007231378915961788,0.004955516246048127,0.003742391210543489
59,0.002312968894024178,0.009440830032245702,0.006516855058727662,0.004958260469319367
60,-0.0002291058011474759,0.010750622715865188,0.007446130016443635,0.005684704392522895
61,-0.0017355678457321227,0.009847912191533626,0.006809412889585856,0.005189772292512375
62,-0.008025730577812673,0.012430218795209492,0.008638157403702629,0.006616838335983113
63,-0.007009336889589672,0.00937788487475043,0.00647545101924675,0.004928338699793247
64,0.01225112895680076,0.006985884711234453,0.0047885246442866255,0.0036172446086007786
65,0.00947013772201648,0.012197603409303112,0.008445710716891972,0.006445803158382067
66,-0.0043341804186936,0.013176642759130558,0.009123868752435623,0.006963579524197353
67,-0.0027350077168815877,0.0133273279281292,0.009214637520798182,0.007022410475480767
68,0.0010210519002739487,0.010479655810882069,0.007173462019272419,0.005411129645771239
69,-0.006046211528106719,0.013142819518727944,0.009070115911572443,0.006899203416128321
70,0.003471587233167365,0.011792723222878455,0.008144918329463407,0.0062004936946474555
71,0.0015112170205893777,0.011666408452254412,0.008062447512773288,0.006141393443710662
72,-0.0005891864147300942,0.012119166179832247,0.00837511304678137,0.006379384284230023
73,-0.0024114407363606686,0.011479837197746735,0.007905359793774536,0.0060000216180889155
74,-0.006249517172589801,0.01152577814800063,0.007953904921054897,0.006049954874973691
75,-0.002442935230019778,0.012371295623415013,0.008556010116053125,0.0065223116738029555
76,0.007453429058629639,0.009449288564254067,0.0065036003991858545,0.004933431817805883
77,-0.003777744217298668,0.008748195214579802,0.006042571045832431,0.0046003660924472676
78,-0.008869941924114512,0.010146817373066108,0.007045278000743296,0.005392034546773869
79,0.008233172270479917,0.014517104124349159,0.010169805356035545,0.007852522752661328
80,0.001706606030499996,0.017476793158614574,0.012254936376062635,0.009471479676993102
81,-0.008425152833169433,0.015575461301302105,0.010891941339593123,0.008395439509783489
82,0.017623478886249523,0.017489698166517742,0.012235227859669906,0.009434386859103437
83,-0.012884287048440635,0.015243051473085708,0.01065872421244853,0.008215096025060433
84,0.0004334557070215046,0.015105345236828402,0.010551069229605747,0.008123459551746974
85,0.007217137544384493,0.014926416170788364,0.01043788421922396,0.00804531872962355
86,0.000955717473547999,0.011530234242922736,0.007981639337783413,0.006090097560154081
87,0.0028576767565645653,0.01222877406350992,0.008495353014759675,0.006505291574676946
88,0.004299219753241176,0.014191962186224094,0.009928409953273033,0.007655767573594274
89,-0.015709071528827882,0.012873767870974462,0.008984060109227575,0.006910691654728134
90,-0.0070828511675989775,0.007733736022167627,0.005315984395136919,0.004027226919935529
91,0.0032956254966094493,0.009887270415752035,0.006791642516166075,0.00514155011154096
92,-0.029463490881324498,0.008876110275233008,0.00608157363025444,0.004591974801873794
93,-0.031122387313106667,0.01399315651655069,0.009790172571814757,0.007549815491140537
94,0.009211594847737953,0.0209672421894943,0.014744049765403508,0.01142684146886172
95,-0.012913513887939305,0.02673249400597053,0.018735769946657235,0.014473198972309618
96,0.06453907673521939,0.023982735509532407,0.01678701833730603,0.012951415791758052
97,0.006132847380052956,0.020640915523276477,0.014456149088029472,0.011159423367038778
98,-0.0028876317273219187,0.02066523506026465,0.014435957048226604,0.011115504892030111
99,0.012568736345723433,0.022718095145609185,0.015906330754307238,0.012275390263789461
100,0.038227235802200055,0.02618142111227208,0.018306064148500983,0.014108186647988633
