Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day
-0.011014768,-0.017742574,0.04980343,-0.030424627,0.053918876,0.060385518,0.010187992,0.058971435,-0.0881299,0.014704208,-0.01387571,0.038980722,0.029834019,0.028053273,-0.027874613,-0.07022371,0.050295193,0.09471105,-0.051280607,-0.020529669,0.0725596,0.05529901,-0.053643096,-0.03261835,-0.034402125,-0.0233718,0.1269484,-0.030638786,0.10796558,0.65315205,109
-0.0040133474,-0.022752618,0.040075332,-0.039239272,0.05537854,0.0828311,0.012223128,0.05219572,-0.089940935,0.013377939,-0.0077957194,0.021440864,0.044322252,0.042973585,-0.03769405,-0.060428828,0.033335652,0.088163584,-0.03203841,-0.022346089,0.08156884,0.0670655,-0.05249318,-0.034768574,-0.017596316,-0.037710812,0.099869564,-0.023669532,0.10156037,0.6461057,110
-0.0030169918,-0.017993659,0.038679626,-0.04502743,0.049409915,0.071565606,0.003384617,0.061475,-0.0867413,0.008784729,0.0047492655,0.022812603,0.04847123,0.035127535,-0.026122523,-0.06666455,0.024982784,0.06274332,-0.029783078,-0.015753299,0.117832124,0.06998231,-0.059102084,-0.041514516,0.0065909107,-0.05560051,0.08649699,0.016767826,0.08353504,0.6339285,111
0.013892587,0.0016460121,-0.06278107,-0.069569156,0.13172305,-0.0066632116,0.025982793,0.031965494,-0.033879593,0.04748461,-0.047729693,0.06623481,0.0068584965,0.016497536,0.044816837,-0.027108926,0.031937364,-0.07488406,0.0026477065,0.014488975,0.061621975,0.037553355,-0.046437167,-0.011407327,0.036768194,0.029908601,0.101332426,0.056506027,-0.04738508,0.6679784,112
-0.07452618,0.02576285,0.02226256,0.016641531,0.059903655,-0.024515532,-0.008219459,0.09282057,-0.018401464,0.022069896,-0.033434812,0.0730686,-0.039964963,-0.0064665806,0.041555334,-0.016920414,-0.0017810081,-0.051541235,-0.08343711,0.0039954614,0.09421142,0.045161348,-0.028522661,0.0074381586,-0.010261805,0.029869664,0.14584059,0.014155332,-0.04569067,0.74892694,113
-0.09398986,-0.002646986,0.020580769,-0.012768537,0.057584338,-0.0110109495,0.0002268567,0.112035595,-0.018868655,0.009146437,0.008316523,0.068712994,-0.015583398,-0.016820902,0.03746474,-0.021088254,0.011956316,-0.02784094,-0.061386257,0.013870982,0.06269651,0.03375512,-0.043825828,-0.00786911,-0.02548825,0.021847228,0.12602434,-0.009929428,-0.027848568,0.8127472,114
-0.02852374,-0.009621064,0.045056447,-0.015750812,0.04558481,-0.040061902,0.022172583,0.07279925,-0.017221866,0.03420047,-0.016300676,0.010228657,-0.037597705,0.06615083,0.03934848,-0.06287999,-0.03798878,-0.023211861,-0.06918664,0.014946556,0.014627178,0.019560847,-0.029601177,-0.0074734166,0.037713766,0.03556685,0.13003007,0.003530048,-0.021890575,0.8257934,115
-0.058965355,0.002222524,0.041232463,0.0025530802,0.0794244,-0.035935182,0.050722655,0.02706608,0.0022511226,0.024730217,-0.028091462,-0.00048093623,-0.076649874,0.018544897,0.015713729,-0.044530947,-0.05451481,-0.00630401,-0.027560413,0.017895887,0.044416014,0.03858451,0.002825783,-0.028020276,0.045025412,0.017817434,0.044470433,0.019861648,0.002906915,0.8627881,116
-0.053921726,-0.00088791625,0.05327723,0.009583011,0.071347736,-0.053765606,0.0059835427,0.037653264,-0.018613817,0.00065376534,0.016249418,0.025382854,-0.0615638,0.028890502,0.056404285,-0.030996863,-0.03938808,-0.019281141,-0.044307306,0.0033178695,0.02160763,0.027514417,-0.01617024,-0.029200215,0.05016391,0.013544974,0.020560654,0.053516738,0.001221328,0.87122357,117
-0.053432025,0.0013765409,0.061604097,0.0010073554,0.06912498,-0.05130403,0.005242337,0.05462483,-0.036359962,0.0051196697,0.002517558,0.031469647,-0.050193243,0.020268623,0.0507801,-0.021858662,-0.032936666,-0.00095619855,-0.008931624,-0.016889298,0.02959649,0.02396005,-0.022084927,-0.03265502,0.015391443,0.022320414,0.0090427315,0.01655717,0.017022682,0.89057493,118
-0.04121782,0.0034226794,0.06546502,-0.005867158,0.061477236,-0.026344564,0.01687374,0.017333688,-0.040281285,-0.0061580576,0.048758633,0.03229104,-0.039297845,-0.0034956583,0.066679955,-0.007474289,-0.02172305,-0.014055106,-0.011511487,-0.011947967,0.020402413,0.01617355,-0.022381196,-0.033385385,-0.017604172,0.035208333,-0.0052232207,0.022608818,0.005195266,0.8960779,119
-0.052276295,0.0028662947,0.07088544,-0.008981937,0.065220796,-0.029220235,0.02873614,0.018984254,-0.039025884,-0.011622943,0.013142194,0.02572817,-0.0073253945,-0.00304897,0.077234685,-0.00466492,-0.022165412,-0.01253768,-0.016476277,-0.01063028,0.02469367,0.01280776,-0.015163836,-0.023515664,-0.015741477,0.033454213,-0.00699338,0.02365433,0.0027687112,0.8792139,120
-0.03951129,0.005966359,0.05066978,-0.028964378,0.07085022,-0.003951466,0.034408107,0.022273954,-0.024299907,-0.009998036,-0.01855107,0.043930978,-0.015148583,0.011513221,0.04025732,-0.016402211,-0.012988446,0.012759239,-0.034995783,-0.015732622,0.04260232,0.006812449,-0.051931422,-0.020037618,0.014988212,0.004380534,-0.014337157,0.024825431,0.013639313,0.9069725,121
-0.029991278,0.01060468,0.067668326,-0.01923699,0.09275281,-0.01932439,0.08518286,-0.0341763,-0.01891494,0.0057889763,-0.04169546,-0.0040188557,-0.030708928,0.0040485123,0.029448751,-0.010561162,-0.02452695,0.012037253,-0.013333634,-0.02755809,0.048520464,0.02406708,-0.008673379,-0.0010585646,0.01665355,0.011827705,-0.018874293,0.021667631,0.0020873228,0.8702973,122
-0.026847778,0.009215091,0.06659027,-0.009610017,0.08433323,-0.018649537,0.064410955,-0.03739595,-0.018757928,0.0071800766,-0.029140595,-0.006445804,-0.038763147,0.0045862407,0.02824181,-0.008193896,-0.01037731,0.011494388,-0.010405437,-0.026696352,0.041472785,0.015077051,-0.003304695,-0.0051236995,0.0083122,0.004230541,-0.013156898,0.0070320484,0.011013998,0.89967835,123
-0.02525789,0.007041786,0.06411432,-0.018666353,0.06413092,-0.0054650325,0.06435843,-0.026143955,-0.03762545,0.006593368,-0.0062379777,-0.010921536,-0.043669958,-0.004440617,-0.0063995686,0.00067038194,-0.009249317,0.014615343,-0.0039980956,-0.0107135335,0.004099441,0.0060958397,0.004214187,-0.007038336,0.005083103,0.014971966,-0.0013260134,0.002090151,0.02448825,0.93458617,124
-0.018706132,0.0039694435,0.03275137,-0.0054674796,0.07511308,-0.0060408404,0.058730975,-0.0122623695,-0.035354592,0.014640154,0.005762364,0.0058573266,-0.05836412,0.023621354,-0.038469296,0.0019528649,0.014747532,0.018376743,0.0016165407,-0.017775353,-0.0009638044,-0.005009911,-0.0042447336,-0.006523233,0.0041716527,-0.0069579687,-0.002925002,-0.006905506,0.028559629,0.9360993,125
-0.004092917,0.0007558138,0.013271854,-0.022704147,0.020174503,-0.0013898831,0.037324417,0.010447417,-0.014617732,-0.0023544487,-0.0023736644,-0.01393621,-0.023664562,0.013742948,-0.017029112,-0.00013977182,0.015653491,0.0021407641,0.0005949523,0.0013312559,0.002279144,-0.008411514,0.011166711,-0.0009006688,0.0052247983,-0.0044447114,0.00064130774,0.0016394636,0.0050590606,0.97461146,126
-0.012632543,0.0037259378,-0.0041368776,-0.008318482,-0.00741314,-0.0055167945,0.09385635,-0.03488871,-0.016314652,0.0029254858,-0.009631167,0.0037923392,0.030690968,0.021112211,-0.021008248,0.0023087033,0.017544946,0.004298586,-0.0036279953,-0.008796798,0.0007731317,-0.0068291174,-0.0034298222,0.0024608525,0.008980002,-0.004705633,-0.0011984974,-0.0013874006,0.0066790082,0.95068735,127
-0.010891287,0.0034864375,-0.0033224125,-0.009763829,-0.0018571562,-0.0050741713,0.06883917,-0.025690556,-0.021362234,-0.001152803,-0.007318242,0.004587657,0.026818372,0.023803277,-0.022384528,0.0011579945,0.017072447,0.0014827005,-0.0027537537,-0.0030689945,0.0010705248,-0.007023881,-0.0044649565,0.0013586292,0.007278398,0.00024701128,-0.00083497487,-0.00052986905,0.0072186003,0.9630724,128
