Day,Actual_Return,VaR_1_percent,VaR_5_percent,VaR_10_percent
1,-0.008322521909235102,0.012149791921167157,0.008446264830356234,0.006472138055078166
2,0.002254552878861715,0.01060657912958057,0.007414336937489927,0.005712745284437207
3,0.004514554826774716,0.010668116560196976,0.007424597509829424,0.00569567325831192
4,0.0016331419576007204,0.010355713620005582,0.007213124960195181,0.005538000608490077
5,0.005117196434554006,0.009052751074711577,0.006262664631458272,0.004775437937036908
6,0.006347690147374335,0.008891520448299382,0.006112567738659097,0.004631275765679031
7,0.0002464159619272573,0.008396830870843867,0.005767889939119501,0.004366560191372151
8,0.00016578408899152637,0.008631514863003889,0.005960833806500723,0.004537254917351459
9,0.003916040849933794,0.006816781578808344,0.004686498160057769,0.003550972637287639
10,-0.00111067817026905,0.007846500508556212,0.005411820548697374,0.00411403960093121
11,-0.0033781773376540987,0.0072882958998169494,0.0050133144847625795,0.0038006591930375634
12,-0.008675746166581169,0.007061511546921571,0.004869487258428477,0.0037010514042096912
13,-0.013844728197280831,0.00727135776967169,0.0049896481614320155,0.0037734064759826743
14,-0.003972595034283882,0.009195318361905217,0.0063399411176698495,0.00481791183770298
15,0.008051792041836175,0.010370835970702721,0.007219639298963904,0.005539926535614138
16,-0.002598101428909351,0.011466337810412354,0.008006238507161378,0.006161868393974734
17,-0.014741278902673027,0.011383681684122147,0.007954992262982671,0.00612736486228718
18,-0.004510871859550522,0.014030281746492427,0.009891482947469818,0.007685339094246314
19,0.009262169157195778,0.013480529131115573,0.00946827713326529,0.007329587742340691
20,-0.0022317662879381365,0.014471504744133667,0.010196672835112656,0.007918017940876787
21,-0.0004077773192294246,0.009954368651812083,0.006932568710677567,0.0053218295350067465
22,0.001723869311041593,0.010665851814914687,0.007474364668637165,0.005773175484938574
23,0.0038772780786886004,0.011362700126811046,0.007968117515766458,0.006158670397103923
24,0.001577335880619762,0.01081428321674472,0.007545690333874698,0.005803400735516669
25,0.003647477711170688,0.010968002120725854,0.00765021541116424,0.005881703552763556
26,-0.008641542450335767,0.010130768182905816,0.007021564986208127,0.005364236409994822
27,0.0027680705457713483,0.01025942905805793,0.0071408806913992266,0.005478570769083354
28,0.0026685641127538787,0.010301145749290098,0.007197238652760118,0.00554273310791374
29,-0.0031260078520066593,0.009651768173465015,0.0067282441864332625,0.005169889990702681
30,-0.002519113973875644,0.00893507288064063,0.006184121171296769,0.004717754841646517
31,-0.006264782733546831,0.008969858058641632,0.006221414464343317,0.004756385059453026
32,0.002659241076557949,0.008518713922080404,0.0058789208152723775,0.004471806427942989
33,0.0007649330662323776,0.008802571768798442,0.006071323048521561,0.004615459193219787
34,-0.0032613929707848875,0.008787977325323472,0.006056465161849307,0.004600460880878497
35,0.00769528264609198,0.007232557798076777,0.004977724328439709,0.0037758086904393323
36,0.009616306600776961,0.00830043572229708,0.005682173243656744,0.004286535534777974
37,0.0037605493121790805,0.00796043322380739,0.005437170484170624,0.004092171402690232
38,-0.0004547996580224734,0.007478013337455272,0.005114783734646957,0.0038550886600222604
39,0.003836863032721975,0.007717933271469261,0.00527168484395482,0.0039677374442665045
40,0.005071790213669419,0.007750440988773972,0.0053079141988277845,0.004005950579517262
41,-0.009932021141565496,0.007374719216136892,0.005051148273491388,0.0038125928371032544
42,-0.0031247635542753713,0.0077763979485728696,0.005323952853666021,0.004016702384574706
43,0.0013092533801803926,0.008208601686920744,0.005610631619733681,0.004225810570704454
44,-0.002338650934205778,0.008065187891406863,0.005525377832071754,0.004171558373131013
45,0.007311300690168394,0.0073840385132593195,0.005039169688802098,0.003789261636998911
46,0.00472626764991521,0.009800605809552018,0.006736812053645168,0.0051036885097476845
47,-0.0012566573604649838,0.010417782291224063,0.007162837998415202,0.005427823639693298
48,-0.004985884980031607,0.007649141222537509,0.00520056249088618,0.0038953729467019922
49,0.0022772779703675358,0.009305738205278885,0.006410709551943011,0.004867544498843272
50,0.001339219786514923,0.008656384308307554,0.005938897664090241,0.00449036954096119
51,-0.0038977292162396746,0.009088268806731527,0.006226148667498276,0.004700525157158086
52,-0.0007803922604790712,0.008571358348645064,0.005877796924116271,0.004442021891658192
53,0.0071442710460189246,0.008170874171247964,0.00560164918362018,0.004232150401668806
54,-0.009330422813924558,0.011061283441218948,0.007691997352955557,0.0058960342838812385
55,-0.008355158070564257,0.010951133125565308,0.007550817620417358,0.00573831464190237
56,0.005394340779581331,0.007333976191241117,0.004990923010279959,0.0037419827684460373
57,0.0030841477226096524,0.0097154447536531,0.0067068287090565155,0.005103117072949965
58,0.007725675875227339,0.009275461907240375,0.006372632774386654,0.00482530975643379
59,-0.0022211344846425228,0.011723912516319905,0.008191996302370594,0.006309344928415237
60,-0.0009999903631809,0.00994397821115938,0.006922093259584282,0.005311308769978171
61,-0.0015722999447598724,0.00950322396557052,0.006612054828927915,0.005070947051246173
62,0.004664874566702765,0.010684402585627683,0.007470291691515658,0.00575704315324449
63,-0.00029907161551642357,0.009285815972571283,0.006452931360750563,0.004942891545639078
64,-0.0025430896606591803,0.007735219702226691,0.005319411207351648,0.0040316894986297085
65,0.006019288009643235,0.007672960996574462,0.005336932731607125,0.004091737048518808
66,0.008640515922445042,0.007845413617884444,0.005388179381881493,0.004078376110708114
67,-0.0017613371906897686,0.008997064494837535,0.006171194180017033,0.004664893263306546
